Season,team_name,Bats,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB_pct,K_pct,BB_K,OBP,SLG,OPS,ISO,BABIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC_plus,wBsR,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,phLI,PH,WPA_LI,Clutch,FB_pct1,FBv,SL_pct,SLv,CT_pct,CTv,CB_pct,CBv,CH_pct,CHv,SF_pct,SFv,XX_pct,wFB,wSL,wCT,wCB,wCH,wSF,wFB_C,wSL_C,wCT_C,wCB_C,wCH_C,wSF_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,UBR,GDPRuns,AVG+,BB_pct+,K_pct+,OBP+,SLG+,ISO+,BABIP+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xwOBA,xAVG,xSLG,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_FC_pct,pfx_FS_pct,pfx_SI_pct,pfx_SL_pct,pfx_CU_pct,pfx_KC_pct,pfx_EP_pct,pfx_CH_pct,pfx_vFA,pfx_vFC,pfx_vFS,pfx_vSI,pfx_vSL,pfx_vCU,pfx_vKC,pfx_vEP,pfx_vCH,pfx_FA-X,pfx_FC-X,pfx_FS-X,pfx_SI-X,pfx_SL-X,pfx_CU-X,pfx_KC-X,pfx_EP-X,pfx_CH-X,pfx_FA-Z,pfx_FC-Z,pfx_FS-Z,pfx_SI-Z,pfx_SL-Z,pfx_CU-Z,pfx_KC-Z,pfx_EP-Z,pfx_CH-Z,pfx_wFA,pfx_wFC,pfx_wFS,pfx_wSI,pfx_wSL,pfx_wCU,pfx_wKC,pfx_wEP,pfx_wCH,pfx_wFA_C,pfx_wFC_C,pfx_wFS_C,pfx_wSI_C,pfx_wSL_C,pfx_wCU_C,pfx_wKC_C,pfx_wEP_C,pfx_wCH_C,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_FC_pct,pi_FS_pct,pi_SI_pct,pi_SL_pct,pi_XX_pct,pi_vCH,pi_vCU,pi_vFA,pi_vFC,pi_vFS,pi_vSI,pi_vSL,pi_vXX,pi_CH-X,pi_CU-X,pi_FA-X,pi_FC-X,pi_FS-X,pi_SI-X,pi_SL-X,pi_XX-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_FC-Z,pi_FS-Z,pi_SI-Z,pi_SL-Z,pi_XX-Z,pi_wCH,pi_wCU,pi_wFA,pi_wFC,pi_wFS,pi_wSI,pi_wSL,pi_wXX,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wFC_C,pi_wFS_C,pi_wSI_C,pi_wSL_C,pi_wXX_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TPA,team_name_abb,teamid,Pos,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,KN_pct,KNv,wKN,wKN_C,CFraming,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pi_KN_pct,pi_vKN,pi_KN-X,pi_KN-Z,pi_wKN,pi_wKN_C
2022,NYY,R,592450,Aaron Judge,Aaron Judge,15640,30,30 - 30,2022,2022,157,570,696,177,87,28,0,62,133,131,111,19,175,6,5,0,14,16,3,0.3105,149,174,77,8,2906,1176,1730,11,0,0,0.1595,0.2514,0.6343,0.4249,0.686,1.1108,0.3754,0.3402,0.8563,0.1925,0.3725,0.435,0.046,0.3563,0.0738,0,0.5,0.4582,82.0826,161.6674,84.9843,5.2067,20.7546,-4.1449,1.4152,1.0618,87.127,110.3585,11.5872,11.3299,92.6979,2.1427,4.0363,208.5078,1.2427,7.736,-10.7074,18.4434,82.0725,8.8087,1.0788,2.5397,4,8.6025,-1.4318,0.437,94.089,0.2577,84.5888,0.0719,88.1148,0.0767,80.6036,0.1242,85.0526,0.0323,88.1702,0.0227,42.9739,24.2446,1.3158,5.151,5.5726,-1.1278,3.3838,3.2369,0.6296,2.3099,1.5437,-1.1998,0.2685,0.6762,0.4253,0.5167,0.8519,0.7217,0.3847,0.579,0.1184,0.1686,0.287,190,127,83,30,178,192,404,0.475,0.3175,0.2075,0.075,0.445,0.48,0.4,0.5,128.0611,200.3459,113.1686,137.3377,175.0777,251.4272,117.4863,97.3944,87.2807,115.8252,323.8112,118.0966,90.7182,83.7362,46.3,82.8868,159.3964,0.463,0.305,0.706,0,0,0,0.2754,0.0682,0.0234,0.1597,0.2571,0.0695,0.0124,7e-4,0.1336,94.397,87.7985,88.2588,93.6213,84.9616,79.6946,80.9306,51.55,85.2446,-2.3188,1.2641,-6.8065,-6.3242,2.5513,2.4249,3.3586,-4.265,0.1578,9.8165,4.3756,2.3119,5.0311,1.4052,-4.7752,-6.7619,7.23,4.3848,25.4466,-1.3734,-0.4606,15.9559,25.4519,4.0486,1.783,0.912,4.6703,3.1808,-0.6936,-0.6774,3.4388,3.4072,2.0043,4.9528,45.6016,1.2037,0.2285,0.6494,0.4269,0.4501,0.829,0.7218,0.4713,24.4588,0.1328,0.0592,0.277,0.0654,0.0241,0.159,0.2805,0.0021,85.0767,79.8099,94.3308,87.8505,87.7697,93.7602,84.5064,85.3258,0.1722,2.2212,-1.8986,1.549,-6.3813,-6.0921,3.2651,1.1073,3.1386,-7.7472,8.8357,3.3969,1.3019,3.9429,0.1589,0.3222,6.4714,5.9052,24.5612,0.142,-0.993,15.3636,24.2856,-0.4933,1.6765,3.4332,3.0511,0.0747,-1.4185,3.3255,2.9798,-8.2216,0.2243,0.6542,0.4267,0.4522,0.8257,0.7218,0.4708,24.4588,404,95.7787,14.893,106,0.2624,118.357,246,0.6089,4.2963,162,696,NYY,9,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,SDP,R,592518,Manny Machado,Manny Machado,11493,29,29 - 29,2022,2022,150,578,644,172,102,37,1,32,100,102,63,10,133,1,2,0,12,9,1,0.2976,169,186,92,28,2371,869,1502,10,0,0,0.0978,0.2065,0.4737,0.3665,0.5311,0.8976,0.2336,0.3373,0.9086,0.2058,0.3781,0.4161,0.1505,0.172,0.0592,0,0.354,0.3816,36.7797,110.4185,39.6629,6.6295,19.204,0.3395,2.5618,6.9691,42.62,71.3549,7.492,6.6622,59.936,2.9571,4.3366,153.0093,0.7571,4.6539,-9.7339,14.3878,45.37,4.7558,0.9592,3.5032,2,3.3653,1.4864,0.5268,93.9327,0.2231,85.121,0.0641,90.1974,0.0738,80.1314,0.1021,85.281,0.0101,86.0417,0.0156,4.9039,9.8294,2.1109,6.4588,9.9439,3.1483,0.3926,1.8581,1.3888,3.6907,4.109,13.1177,0.3418,0.7696,0.5078,0.6431,0.8559,0.7683,0.388,0.6289,0.1177,0.1257,0.2434,184,151,112,73,204,170,447,0.4116,0.3378,0.2506,0.1633,0.4564,0.3803,0.9,1.3,122.4817,117.078,91.3251,116.7991,133.4705,150.6962,115.8373,102.4233,87.7486,113.0143,146.0169,101.0956,97.3961,101.8579,96.1394,86.6207,125.4066,0.338,0.264,0.447,0,0,0,0.3121,0.0704,0.0127,0.2121,0.2151,0.059,0.019,4e-4,0.0991,94.0363,90.3066,87.48,93.5942,85.1402,79.7036,82.1622,32.3,85.057,-1.7848,0.4349,-7.552,-5.6424,2.1319,1.6277,2.2389,-0.55,0.4444,9.2294,5.1403,2.324,5.264,1.3884,-4.8306,-5.4482,6.45,3.6426,-4.9812,-0.8685,2.336,9.5206,11.9689,3.8319,2.3045,0.0365,10.0331,-0.6731,-0.5201,7.7868,1.8928,2.3469,2.7371,5.1211,3.6457,4.2694,0.309,0.7148,0.5082,0.5979,0.8425,0.7668,0.4909,23.5994,0.1016,0.0658,0.3235,0.0704,0.0131,0.2029,0.2227,NA,84.8149,79.8788,94.1271,89.9701,87.4629,93.3418,84.9676,NA,0.8722,2.5321,-1.2842,0.9231,-7.0566,-5.5178,2.7536,NA,2.5228,-6.6406,8.3604,4.0205,0.7477,3.9125,0.1255,NA,9.358,6.2607,-2.6256,-0.2273,2.2351,6.975,12.2061,NA,3.883,4.0133,-0.3423,-0.1361,7.2099,1.4501,2.3118,NA,0.3119,0.7135,0.5082,0.6005,0.8428,0.7668,0.4888,23.5994,447,91.5076,16.0039,44,0.0984,112.371,219,0.4899,3.9753,162,644,SDP,29,0.1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,STL,R,571448,Nolan Arenado,Nolan Arenado,9777,31,31 - 31,2022,2022,148,557,620,163,90,42,1,30,73,103,52,3,72,7,4,0,15,5,3,0.2926,145,244,100,41,2330,841,1489,8,0,0,0.0839,0.1161,0.7222,0.3581,0.5332,0.8913,0.2406,0.2898,0.5943,0.2045,0.2965,0.499,0.168,0.123,0.0552,0,0.2484,0.381,35.0987,105.9933,35.7975,13.1412,18.4883,0.0817,2.4664,13.2229,34.2016,68.3792,7.1796,7.1332,57.4365,-1.5958,2.584,149.6952,-0.7958,2.5386,-10.9393,13.4779,30.985,3.2429,1.0399,5.5228,1,2.8325,-0.3913,0.4824,93.8851,0.2828,84.7997,0.0631,90.3878,0.085,80.0404,0.076,85.0734,0.0107,86.12,0.0034,15.6993,-1.8375,9.5622,5.6899,0.3761,0.6796,1.3967,-0.2788,6.5049,2.8737,0.2125,2.7186,0.3606,0.6796,0.4837,0.7209,0.9083,0.8225,0.3858,0.6129,0.0858,0.1554,0.2412,234,159,96,98,235,156,489,0.4785,0.3252,0.1963,0.2004,0.4806,0.319,-0.4,-0.4,120.4489,100.3766,51.3529,114.1234,133.9911,155.2194,99.4964,101.7676,68.8208,135.5217,104.3512,117.5247,93.7476,79.808,117.9786,91.2133,105.1949,0.339,0.266,0.445,0,0,0,0.2881,0.0678,0.0103,0.1906,0.2782,0.0696,0.0172,NA,0.0781,93.9001,90.5025,86.9417,93.7106,84.7606,79.4691,81.3425,NA,85.067,-2.2932,0.7585,-6.8629,-6.7664,2.8034,2.3072,2.4833,NA,-0.691,9.2073,5.2791,1.9504,4.9919,1.1008,-5.139,-4.5225,NA,4.3203,10.2319,7.6418,1.8548,4.4824,0.4395,1.8829,3.0434,NA,-0.7882,1.5249,4.8366,7.7284,1.0096,0.0678,1.1623000000000001,7.6085,NA,-0.4331,0.3178,0.667,0.4839,0.6727,0.9026,0.8234,0.4757,24.2948,0.0764,0.0769,0.298,0.061,0.0129,0.1855,0.2885,NA,85.314,79.7229,94.0793,90.1993,85.334,93.672,84.778,NA,-0.6812,2.4282,-2.0685,1.0874,-5.3294,-6.4626,3.3883,NA,3.1125,-6.1512,8.3416,4.6995,1.9054,3.9417,0.0852,NA,0.0087,3.3758,10.9156,6.843,1.4317,5.2602,1.1631,NA,0.0049,1.8859,1.5729,4.819,4.7724,1.2176,0.1731,NA,0.3208,0.664,0.4843,0.6726,0.9037,0.8236,0.4766,24.2948,489,88.7012,21.7119,40,0.0818,111.425,190,0.3885,3.8272,162,620,STL,28,0.1149,9e-4,79.172,4.7593,-7.6727,-0.2096,-10.4804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,LAD,L,518692,Freddie Freeman,Freddie Freeman,5361,32,32 - 32,2022,2022,159,612,708,199,129,47,2,21,117,100,84,12,102,5,7,0,6,13,3,0.3252,200,175,142,6,2755,1061,1694,11,0,0,0.1186,0.1441,0.8235,0.4068,0.5114,0.9182,0.1863,0.3589,1.1429,0.2747,0.3868,0.3385,0.0343,0.12,0.055,0,0.2924,0.3925,46.5716,127.5286,47.4042,2.5724,21.1124,-11.8113,2.8164,-9.239,52.76,67.4499,7.082,6.5734,56.656,5.3558,4.8028,157.6285,0.5558,2.8179,-10.0392,12.8571,58.801,6.0914,0.934,NA,0,4.4632,-1.4463,0.4757,93.7641,0.2084,84.9704,0.0726,89.07,0.0875,80.2241,0.1394,86.6901,0.0163,87.3111,0.0138,21.8668,9.1423,9.0569,2.3461,8.5423,1.8362,1.6692,1.5927,4.5285,0.9735,2.2246,4.0805,0.3131,0.7611,0.4929,0.75,0.8799,0.8305,0.4014,0.5946,0.0835,0.1223,0.2058,188,174,155,63,263,191,517,0.3636,0.3366,0.2998,0.1219,0.5087,0.3694,2,2.8,133.8358,141.993,63.7076,129.6501,128.5191,120.1849,123.2272,136.6836,89.7843,91.9339,101.8468,89.3078,97.0355,121.878,71.7358,96.5527,121.8209,0.403,0.313,0.538,0,0,0,0.2998,0.0846,0.0243,0.1742,0.1873,0.077,0.0207,NA,0.1318,94.1567,88.8863,88.0925,92.9919,85.1236,79.5698,81.4877,NA,86.4488,-2.2592,0.3127,-6.3382,-2.3064,0.3585,1.4704,1.6747,NA,-5.9874,8.6782,5.009,2.5003,5.0859,1.1945,-4.2802,-4.1293,NA,3.4499,12.5001,9.127,2.0913,7.4647,9.7922,-1.8145,2.7743,NA,8.0766,1.5133,3.9172,3.1214,1.5552,1.8977,-0.8559,4.8672,NA,2.225,0.2779,0.7144,0.4926,0.7121,0.874,0.8276,0.4918,22.3847,0.1278,0.0839,0.2981,0.0832,0.0283,0.1768,0.2015,NA,86.6193,79.9545,94.4502,88.9882,87.1386,92.6318,84.7894,NA,-5.5438,1.9795,-1.971,0.5168,-5.5706,-1.9814,0.6764,NA,2.3809,-5.5687,8.3148,4.3563,2.0169,3.8111,0.1914,NA,7.3415,2.3086,11.6834,8.4315,2.7811,9.0847,8.4083,NA,2.0857,0.9994,1.4231,3.6819,3.5655,1.8654,1.515,NA,0.2907,0.706,0.4927,0.7153,0.8763,0.8276,0.4866,22.3847,517,91.3361,13.6112,52,0.1006,112.299,248,0.4797,4.3704,162,708,LAD,22,0,4e-4,70.2499,7.6827,-9.7321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,STL,R,502671,Paul Goldschmidt,Paul Goldschmidt,9218,34,34 - 34,2022,2022,151,561,651,178,102,41,0,35,106,115,79,1,141,5,4,0,7,7,0,0.3173,171,173,80,18,2701,1044,1657,11,0,0,0.1214,0.2166,0.5603,0.4037,0.5775,0.9812,0.2602,0.3676,0.9884,0.1887,0.4033,0.408,0.104,0.2023,0.0643,0,0.3917,0.4193,56.6672,131.1065,57.4009,-3.832,19.4127,-11.9467,2.5897,-15.7787,60.4352,66.6588,6.9989,7.8921,55.9915,3.0343,3.5894,175.8912,0.6343,4.9103,-9.5673,14.4776,69.514,7.4724,1.0058,3.6528,1,6.7233,-1.8415,0.4806,94.0193,0.2692,85.033,0.0711,90.5156,0.0963,79.6038,0.0722,85.4051,0.0107,86.3103,0.0015,25.4478,7.7834,9.8899,5.9946,9.3503,2.4041,1.9605,1.0706,5.151,2.3056,4.795,8.2899,0.2763,0.6169,0.4165,0.6765,0.8178,0.7627,0.4117,0.5991,0.0989,0.1962,0.2951,160,154,110,64,217,143,426,0.3774,0.3632,0.2594,0.1509,0.5118,0.3373,0.6,1.8,130.5954,145.2335,95.7773,128.6679,145.1299,167.9138,126.2277,93.895,93.6033,110.8175,171.7071,92.6779,104.7193,105.4657,88.8587,97.1388,111.2114,0.367,0.261,0.482,0,0,0,0.3054,0.0715,0.0126,0.1759,0.2647,0.087,0.0118,NA,0.0711,94.1082,90.5922,87.3559,93.7017,84.9832,79.4013,80.4844,NA,85.1417,-2.0932,0.8421,-6.9126,-6.3374,2.7102,2.3606,1.9966,NA,-0.6496,9.1741,5.2963,2.7624,5.3296,1.1738,-5.0245,-3.9634,NA,3.9139,16.6678,5.6202,2.7389,10.3843,12.396,3.9701,1.003,NA,7.1346,2.0203,2.912,8.0556,2.1862,1.7337,1.6894,3.1345,NA,3.716,0.2357,0.5939,0.4173,0.6146,0.8167,0.7604,0.5068,22.0599,0.0707,0.0878,0.3141,0.0681,0.0144,0.1667,0.2781,NA,85.3733,79.3354,94.3031,90.656,86.6444,93.6251,84.9768,NA,-0.6182,2.4162,-1.8253,1.086,-5.9809,-6.2948,3.2238,NA,2.6835,-6.2027,8.3767,4.7015,2.0657,4.1115,0.1417,NA,10.2967,5.57,23.0022,3.3753,1.5232,4.8069,11.1641,NA,5.3909,2.3502,2.7125,1.8344,3.9056,1.0682,1.4866,NA,0.2385,0.5956,0.417,0.6242,0.8147,0.7602,0.5,22.0599,426,90.7194,15.7337,49,0.115,112.349,200,0.4695,4.0185,162,651,STL,28,0.1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,HOU,L,670541,Yordan Alvarez,Yordan Alvarez,19556,25,25 - 25,2022,2022,135,470,561,144,76,29,2,37,95,97,78,9,106,6,7,0,12,1,1,0.3064,145,146,80,3,2195,895,1300,7,0,0,0.139,0.1889,0.7358,0.4064,0.6128,1.0192,0.3064,0.3204,0.9932,0.21560000000000001,0.3908,0.3935,0.0205,0.2534,0.0483,0,0.3939,0.4266,52.0664,116.2145,53.6428,3.9943,16.7289,-10.7236,1.1407,-6.7293,53.0206,64.1609,6.7367,7.0486,53.8933,-0.6222,2.9679,184.9728,-0.8222,5.2166,-7.3314,12.5479,43.308,4.6853,0.9085,2.7272,2,6.3435,-0.6013,0.5007,93.7689,0.1822,84.78,0.0692,88.7039,0.1034,80.0485,0.1267,85.4137,0.0178,86.5641,0.0132,29.3862,8.2889,-2.6548,-0.1797,15.3669,0.7871,2.6739,2.0722,-1.7466,-0.0792,5.5277,2.0181,0.275,0.6678,0.4264,0.6253,0.8956,0.7885,0.3854,0.5383,0.0902,0.1654,0.2556,146,147,78,34,173,164,371,0.3935,0.3962,0.2102,0.0916,0.4663,0.442,0.7,-0.5,126.3524,174.662,85.0433,131.3773,156.3952,205.1814,110.6224,109.0986,91.5769,104.7834,230.3023,97.8414,113.2124,84.843,56.575,86.8555,146.7937,0.462,0.329,0.672,0,0,0,0.3476,0.0752,0.0159,0.1499,0.1727,0.0952,0.0164,NA,0.1271,93.8266,89.0818,86.6714,93.4781,84.891,79.7077,81.3556,NA,85.3595,-1.0617,0.9774,-5.1414,1.3468,0.4915,1.8921,3.2197,NA,-6.6867,9.6104,4.9156,2.504,5.8464,1.3885,-4.9914,-6.5019,NA,4.3437,25.447,-5.4952,1.1755,2.7369,9.6123,0.0685,0.6855,NA,14.5154,3.3351,-3.3304,3.3585,0.8319,2.5362,0.0328,1.9041,NA,5.2026,0.2543,0.6222,0.4264,0.5556,0.8967,0.7885,0.4679,23.1563,0.1239,0.0966,0.3444,0.0702,0.0187,0.15310000000000001,0.1932,NA,85.4202,80.0335,93.9959,89.2182,86.3393,93.3369,84.65,NA,-6.4649,2.2445,-1.1161,1.2728,-4.696,1.6878,0.629,NA,2.94,-7.3488,8.4747,3.9923,1.507,4.5929,0.0629,NA,15.0209,0.3272,22.9441,-2.903,0.6301,4.8569,7.602,NA,5.5224,0.1543,3.0349,-1.8851,1.5369,1.4455,1.7929,NA,0.2502,0.6309,0.4264,0.5559,0.8955,0.7885,0.4629,23.1563,371,95.2186,12.2517,78,0.2102,117.447,222,0.5984,3.463,162,561,HOU,21,0.5789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,HOU,R,514888,Jose Altuve,Jose Altuve,5417,32,32 - 32,2022,2022,141,527,604,158,91,39,0,28,103,57,66,2,87,10,1,0,13,18,1,0.2998,177,167,88,20,2308,887,1421,17,9,5,0.1093,0.144,0.7586,0.3874,0.5332,0.9206,0.2334,0.3148,1.0599,0.2037,0.4097,0.3866,0.1198,0.1677,0.096,0.5556,0.2997,0.3969,41.8138,110.8788,43.511,-0.2014,18.0112,1.7564,1.2281,1.555,42.0309,62.8252,6.5964,6.4269,52.7713,-1.4801,5.0441,164.0168,2.5199,2.8522,-8.5617,11.4139,36.2531,3.8516,0.903,3.0347,4,3.5601,-0.4014,0.4398,93.7485,0.2604,84.8817,0.0724,88.0479,0.0914,80.0853,0.1166,84.4461,0.0195,87.6667,0.0035,28.5179,0.5191,-0.5827,6.0425,6.9699,-0.1684,2.8096,0.0864,-0.349,2.8638,2.591,-0.3741,0.3139,0.6502,0.438,0.7681,0.9097,0.8457,0.3692,0.6192,0.0676,0.1729,0.2405,229,140,72,78,230,133,441,0.5193,0.3175,0.1633,0.1769,0.5215,0.3016,-2.4,-1.6,123.6418,137.2694,64.8305,125.2355,136.0895,156.3032,108.6924,103.0628,96.0022,102.9311,152.367,129.1043,90.7068,65.8854,109.1882,97.1437,100.1499,0.354,0.269,0.44,0,0,0,0.2955,0.0815,0.0143,0.1425,0.2548,0.0706,0.0212,NA,0.1196,93.7833,88.0947,87.8667,93.5711,84.8825,79.1264,81.4959,NA,84.4362,-1.4789,1.4262,-4.1848,-6.12,2.475,1.4628,3.1978,NA,-0.4649,9.9175,5.2955,2.3315,5.6333,1.3461,-4.6771,-5.8135,NA,4.2902,19.5478,-1.2671,-0.5542,7.5347,2.4725,0.3871,4.2187,NA,6.2422,2.8662,-0.674,-1.6793,2.2902,0.4205,0.2375,8.6096,NA,2.2617,0.2897,0.6099,0.438,0.7214,0.9126,0.8447,0.4632,24.4581,0.1192,0.0854,0.2887,0.0858,0.0152,0.1465,0.2592,NA,84.5851,79.9761,93.886,88.3399,87.2934,93.6107,84.7155,NA,-0.4238,1.7029,-1.3703,1.5443,-4.1157,-5.4808,3.0733,NA,2.7772,-6.6914,8.7355,3.8921,1.1324,4.3604,0.0148,NA,6.6826,5.1396,17.1888,-0.9666,-0.9672,9.808,1.6626,NA,2.43,2.6089,2.5809,-0.4882,-2.7634,2.9018,0.278,NA,0.2855,0.6136,0.4382,0.7131,0.915,0.8447,0.4655,24.4581,441,85.9131,16.1325,34,0.0771,109.764,130,0.2948,3.7284,162,604,HOU,21,0.0146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,NYM,B,596019,Francisco Lindor,Francisco Lindor,12916,28,28 - 28,2022,2022,161,630,706,170,114,25,5,26,98,107,59,2,133,10,7,0,11,16,6,0.2698,217,196,90,27,2829,1042,1787,17,1,1,0.0836,0.1884,0.4436,0.3385,0.4492,0.7877,0.1794,0.3013,1.1071,0.1789,0.4314,0.3897,0.1378,0.1327,0.0783,1,0.3088,0.3418,17.9847,98.7129,20.6032,8.1779,21.0528,6.8759,2.8085,15.0538,23.871,62.786,6.5923,6.1425,52.7384,3.2677,5.5949,125.1179,0.0677,3.7628,-10.1272,13.89,36.392,4.0459,0.918,NA,0,2.7264,1.3726,0.4733,93.8066,0.1739,84.4654,0.087,89.4309,0.1258,79.7893,0.1269,85.7855,0.0131,87.7027,0.0018,13.3985,-0.8274,-0.1892,2.3647,8.6447,-1.0208,1.0006,-0.1682,-0.0769,0.6643,2.408,-2.759,0.3378,0.6896,0.4772,0.6672,0.881,0.7896,0.3963,0.5822,0.1004,0.1538,0.2542,218,165,121,96,251,157,504,0.4325,0.3274,0.2401,0.1905,0.498,0.3115,1.9,1.3,111.0654,100.0157,83.3051,107.8963,112.8809,115.7269,103.4434,89.0416,100.1273,105.8318,112.5858,106.2302,94.3899,97.5976,112.1312,94.524,102.7184,0.331,0.254,0.427,0,0,0,0.3128,0.0813,0.0159,0.1605,0.1683,0.1121,0.0262,7e-4,0.1223,94.0301,89.5539,88.4711,93.4295,84.7326,79.7379,80.1797,43,85.6523,-2.9271,0.4951,-6.3896,-2.4577,0.9086,2.3859,4.1886,2.405,-2.3238,9.1173,5.2747,2.3902,5.6298,1.3403,-5.0076,-5.4384,6.445,3.7503,15.862,-2.0907,0.6871,-2.0816,-4.1726,3.587,1.0913,-0.2088,7.1047,1.7923,-0.909,1.5268,-0.4585,-0.8766,1.1315,1.4747,-10.4404,2.0534,0.2973,0.66,0.4772,0.6014,0.8726,0.7874,0.4959,23.8281,0.1216,0.1244,0.3231,0.0742,0.0201,0.1527,0.1838,NA,85.4727,79.7156,94.2072,89.5043,87.4902,93.2558,84.5506,NA,-1.9113,3.2166,-2.3995,0.7572,-6.0784,-2.6827,1.2251,NA,2.5827,-6.562,8.3032,4.5689,1.7378,4.4008,0.1284,NA,7.9108,3.2613,12.5025,-0.2788,-0.4369,0.0647,-3.2179,NA,2.2997,0.9265,1.3679,-0.1328,-0.7664,0.015,-0.6188,NA,0.2989,0.66,0.4772,0.5958,0.8764,0.7874,0.4938,23.8281,504,89.2982,13.822,42,0.0833,110.683,207,0.4107,4.358,162,706,NYM,25,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
