Season,team_name,Bats,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB_pct,K_pct,BB_K,OBP,SLG,OPS,ISO,BABIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC_plus,wBsR,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,phLI,PH,WPA_LI,Clutch,FB_pct1,FBv,SL_pct,SLv,CT_pct,CTv,CB_pct,CBv,CH_pct,CHv,SF_pct,SFv,XX_pct,wFB,wSL,wCT,wCB,wCH,wSF,wFB_C,wSL_C,wCT_C,wCB_C,wCH_C,wSF_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,UBR,GDPRuns,AVG+,BB_pct+,K_pct+,OBP+,SLG+,ISO+,BABIP+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xwOBA,xAVG,xSLG,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_FC_pct,pfx_FS_pct,pfx_SI_pct,pfx_SL_pct,pfx_CU_pct,pfx_KC_pct,pfx_CH_pct,pfx_vFA,pfx_vFC,pfx_vFS,pfx_vSI,pfx_vSL,pfx_vCU,pfx_vKC,pfx_vCH,pfx_FA-X,pfx_FC-X,pfx_FS-X,pfx_SI-X,pfx_SL-X,pfx_CU-X,pfx_KC-X,pfx_CH-X,pfx_FA-Z,pfx_FC-Z,pfx_FS-Z,pfx_SI-Z,pfx_SL-Z,pfx_CU-Z,pfx_KC-Z,pfx_CH-Z,pfx_wFA,pfx_wFC,pfx_wFS,pfx_wSI,pfx_wSL,pfx_wCU,pfx_wKC,pfx_wCH,pfx_wFA_C,pfx_wFC_C,pfx_wFS_C,pfx_wSI_C,pfx_wSL_C,pfx_wCU_C,pfx_wKC_C,pfx_wCH_C,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_FC_pct,pi_FS_pct,pi_SI_pct,pi_SL_pct,pi_vCH,pi_vCU,pi_vFA,pi_vFC,pi_vFS,pi_vSI,pi_vSL,pi_CH-X,pi_CU-X,pi_FA-X,pi_FC-X,pi_FS-X,pi_SI-X,pi_SL-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_FC-Z,pi_FS-Z,pi_SI-Z,pi_SL-Z,pi_wCH,pi_wCU,pi_wFA,pi_wFC,pi_wFS,pi_wSI,pi_wSL,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wFC_C,pi_wFS_C,pi_wSI_C,pi_wSL_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TPA,team_name_abb,teamid,Pos,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,pi_XX_pct,pi_vXX,pi_XX-X,pi_XX-Z,pi_wXX,pi_wXX_C,pfx_EP_pct,pfx_vEP,pfx_EP-X,pfx_EP-Z,pfx_wEP,pfx_wEP_C,KN_pct,KNv,wKN,wKN_C,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pi_KN_pct,pi_SB_pct,pi_vKN,pi_vSB,pi_KN-X,pi_SB-X,pi_KN-Z,pi_SB-Z,pi_wKN,pi_wSB,pi_wKN_C,pi_wSB_C,CFraming,pfx_SC_pct,pfx_vSC,pfx_SC-X,pfx_SC-Z,pfx_wSC,pfx_wSC_C
2021,SDP,R,665487,Fernando Tatis Jr.,Fernando Tatis Jr.,19709,22,22 - 22,2021,2021,130,478,546,135,62,31,0,42,99,97,62,6,153,2,4,0,5,25,4,0.2824,132,131,65,15,2141,821,1320,17,1,0,0.1136,0.2802,0.4052,0.3645,0.6109,0.9753,0.3285,0.324,1.0076,0.1982,0.4024,0.3994,0.1145,0.3206,0.1288,0,0.4707,0.4027,39.8679,105.9644,40.1059,1.6489,17.0632,3.5425,1.3034,5.1914,49.4179,72.9759,7.3177,6.2466,58.5415,9.312,5.3205,157.6988,2.912,4.1047,-9.0021,13.1068,51.1472,5.2852,1.0276,2.3013,4,4.7918,-0.7973,0.4886,94.1453,0.2461,85.3397,0.0574,89,0.0789,80.071,0.1102,85.2924,0.0187,86.225,0.0098,25.3934,7.952,4.4171,0.6976,3.5502,0.4751,2.4277,1.5089,3.5912,0.4128,1.5043,1.1877,0.3326,0.8061,0.5128,0.4785,0.8021,0.6721,0.3807,0.5971,0.1681,0.1023,0.2704,158,100,71,49,122,158,329,0.4802,0.304,0.2158,0.1489,0.3708,0.4802,5.1,1.3,113.4604,123.6233,125.6473,111.7167,145.3272,191.5998,110.0282,94.7066,94.2769,109.7576,234.3217,119.3501,86.5862,87.5198,90.9506,73.0638,146.0971,0.407,0.279,0.615,0,0,0,0.284,0.0537,0.021,0.2064,0.2447,0.0654,0.0215,0.1032,94.1852,89.0165,85.7356,93.926,85.4819,78.9229,82.7261,85.4566,-2.2679,1.1027,-7.4329,-6.1782,2.2769,1.9469,3.1391,-0.1611,9.1793,4.8979,2.55,5.3611,1.2965,-4.559,-6.0993,3.1604,19.0021,6.4738,0.6429,4.4224,7.3838,-1.1746,0.7742,2.3098,3.1253,5.6294,1.4288,1.0005,1.4091,-0.839,1.683,1.0451,0.2776,0.792,0.5133,0.3913,0.7889,0.6724,0.4582,24.8576,0.1107,0.0827,0.2798,0.0579,0.0177,0.2074,0.2438,85.1696,80.0181,94.4352,89.2347,85.7476,93.5455,85.4481,-0.206,3.0851,-2.0214,1.0905,-7.0431,-5.6699,2.952,1.4547,-6.725,8.3866,3.572,1.0454,3.5394,-0.2626,2.2899,-0.1996,18.069,3.7789,0.8161,5.387,9.6573,0.9662,-0.1127,3.0165,3.0475,2.1476,1.2133,1.8501,0.2873,0.7731,0.5133,0.4012,0.7883,0.6724,0.4652,24.8576,329,93.8817,13.7912,70,0.2128,116.595,183,0.5562,3.3704,162,546,SDP,29,0.0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,WSN,L,665742,Juan Soto,Juan Soto,20123,22,22 - 22,2021,2021,151,502,654,157,106,20,2,29,111,95,145,23,93,2,5,0,23,9,7,0.3127,218,119,77,8,2601,1170,1431,13,0,0,0.2217,0.1422,1.5591,0.4648,0.5339,0.9987,0.2211,0.3325,1.8319,0.186,0.5266,0.2874,0.0672,0.2437,0.0596,0,0.4083,0.4202,57.2562,136.4268,53.0307,5.1126,20.4384,-6.5226,1.5612,-1.41,49.7083,70.2978,7.0491,6.7393,56.3931,-3.3224,3.5003,163.6943,-1.9224,4.0149,-9.1278,13.1427,63.666,6.5186,0.9768,2.0644,5,5.0634,-0.9533,0.4879,94.2364,0.1838,84.9916,0.0607,88.6582,0.0938,80.0492,0.1553,86.2351,0.0185,86.5417,0.0311,41.9381,3.5283,3.4758,1.2834,2.2365,1.3014,3.3048,0.7381,2.1999,0.526,0.5536,2.7112,0.1514,0.6285,0.3499,0.6261,0.8868,0.8209,0.416,0.5367,0.0627,0.2003,0.263,129,180,105,66,186,162,414,0.3116,0.4348,0.2536,0.1594,0.4493,0.3913,0.5,-1.9,125.6419,241.3747,63.7616,142.4798,127.0057,128.986,112.8891,88.8855,123.3564,78.9921,178.1089,77.4374,123.8559,102.8568,97.3529,88.5219,119.0406,0.429,0.305,0.545,0,0,0,0.3518,0.0646,0.0192,0.1392,0.1653,0.0861,0.015,0.1519,94.4516,88.9083,86.272,93.376,85.5902,79.6321,81.4359,86.2463,-1.8378,0.062,-6.5982,-0.8697,-0.0084,2.2779,4.1338,-6.8355,9.146,4.7039,2.161,4.8298,1.4536,-4.7416,-6.0146,3.8563,32.343,3.364,1.4641,6.9883,3.1917,-1.0689,1.7121,1.9542,3.5348,2.0024,2.9283,1.9305,0.7423,-0.4772,4.39,0.4947,0.1091,0.5882,0.3502,0.4823,0.8792,0.8178,0.5033,25.8741,0.1517,0.0986,0.3539,0.0581,0.0223,0.1332,0.1814,86.3074,79.1512,94.5929,88.9179,86.6903,93.5173,85.7662,-6.4859,1.6523,-1.6423,0.5509,-6.6812,-1.0524,-0.1895,2.2705,-6.755,8.0088,3.9024,1.4703,3.3786,-0.0016,1.1419,0.9173,31.0679,1.8626,2.3772,6.9467,4.1826,0.2898,0.3583,3.3806,1.2335,4.0986,2.0077,0.888,0.1154,0.5701,0.35,0.4897,0.8796,0.8174,0.516,25.8741,414,92.9535,5.7727,55,0.1329,116.575,217,0.5242,4.037,162,654,WSN,24,0.0137,8e-4,74.748,8.3429,-9.4277,0.0644,3.2192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,- - -,R,607208,Trea Turner,Trea Turner,16252,28,28 - 28,2021,2021,148,595,646,195,130,34,3,28,107,77,41,2,110,6,4,0,18,32,5,0.3277,221,165,103,16,2487,867,1620,21,0,0,0.0635,0.1703,0.3727,0.3746,0.5361,0.9107,0.2084,0.3623,1.3394,0.2106,0.4519,0.3374,0.097,0.1697,0.095,0,0.2771,0.3862,38.3633,116.5655,34.9583,1.6767,20.1883,4.9548,1.5421,6.6315,39.9628,68.3248,6.8513,6.926,54.8103,5.0044,6.3653,142.5079,3.7044,2.3926,-10.4744,12.867,31.989,3.2042,0.9271,2.2372,1,3.2235,-0.6429,0.4845,93.9436,0.2352,85.4256,0.0531,88.3258,0.1102,79.219,0.1025,84.9412,0.0145,86.1389,0.002,21.7754,5.3204,1.7465,2.5544,2.4733,-0.8626,1.8071,0.9095,1.3231,0.9323,0.9699,-2.3961,0.3069,0.736,0.492,0.6313,0.8809,0.7923,0.43120000000000003,0.6656,0.1021,0.1596,0.2618,184,183,122,83,235,171,489,0.3763,0.3742,0.2495,0.1697,0.4806,0.3497,3.3,-2,131.6607,69.096,76.3509,114.826,127.5457,121.5705,123.0038,100.6628,105.8739,92.7283,124.0248,93.5127,106.6073,101.18,103.6513,94.6885,106.3819,0.364,0.304,0.485,0,0,0,0.3337,0.0607,0.0153,0.1488,0.2292,0.0893,0.0217,0.1009,94.0016,88.4437,86.2211,93.6554,85.4079,78.5955,80.5167,84.9506,-2.5129,0.5981,-6.2342,-3.8321,2.0777,3.2954,3.0581,-3.2304,9.3541,4.3327,2.9311,5.7632,1.0838,-5.1672,-6.7669,3.653,15.3538,4.1603,-1.841,4.5315,3.5282,0.8513,-0.0637,4.1107,1.8499,2.7552,-4.8447,1.2247,0.619,0.3835,-0.118,1.6377,0.259,0.7078,0.4918,0.5452,0.8751,0.7915,0.5187,22.3842,0.1022,0.1103,0.3437,0.0569,0.0153,0.1381,0.2322,84.9932,79.1319,94.2137,88.5989,86.2974,93.5596,85.6252,-2.7863,3.8394,-2.0936,0.8259,-6.0708,-3.7146,2.595,2.0294,-7.4126,8.1896,3.5275,1.3756,3.9031,-0.3556,3.3865,0.4521,17.455,1.2283,-2.0419,4.4519,6.8779,1.3385,0.1656,2.0511,0.8711,-5.3734,1.3017,1.1962,0.271,0.6921,0.4919,0.5455,0.8788,0.7915,0.5246,22.3842,489,89.5745,11.3685,36,0.0736,112.15,225,0.4601,3.9877,162,646,2 Tms,0,0,NA,NA,NA,NA,NA,NA,0.0012,87.9807,0.0264,2.1262,0.0371,1.2353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,CLE,B,608070,Jose Ramirez,José Ramírez,13510,28,28 - 28,2021,2021,152,552,636,147,74,32,5,36,111,103,72,10,87,7,5,0,13,27,4,0.2663,167,212,90,34,2675,1056,1619,16,1,1,0.1132,0.1368,0.8276,0.3553,0.538,0.8934,0.2717,0.2558,0.7877,0.1919,0.3561,0.452,0.1604,0.1698,0.0958,1,0.3066,0.3719,30.2334,107.2251,30.9763,7.2454,19.8758,-0.096,1.9421,7.1493,37.3096,66.2768,6.6459,6.5124,53.1675,6.3333,7.0098,139.7805,3.2333,3.7741,-9.8951,13.6692,41.528,4.1485,0.949,0.6384,1,2.7754,1.2017,0.4497,93.6473,0.1615,84.6566,0.0561,88.2667,0.0912,78.6255,0.215,84.953,0.0265,85.2958,0.015,14.3952,1.9071,0.0322,4.3034,6.7862,2.0914,1.1966,0.4415,0.0215,1.7637,1.1802,2.9457,0.2748,0.6568,0.4292,0.7648,0.9324,0.8685,0.4041,0.511,0.0564,0.1761,0.2325,267,130,73,86,197,187,470,0.5681,0.2766,0.1553,0.183,0.4191,0.3979,2.5,0.6,108.2758,133.5713,59.794,112.2601,129.4208,160.0518,87.715,93.5365,83.9257,121.9828,124.6633,141.0593,79.6069,62.1724,111.8992,81.4223,123.68,0.376,0.283,0.508,0,0,0,0.3234,0.0644,0.0217,0.1276,0.15310000000000001,0.073,0.0168,0.2197,93.7571,88.1302,84.519,93.1496,84.4303,78.1313,80.1822,85.0077,-1.4851,0.6155,-5.396,-3.1255,0.9247,1.9732,1.956,-3.0686,9.2511,4.3062,2.5307,5.8175,0.8306,-5.9282,-5.2076,4.6261,15.0047,1.0691,0.9233,-1.6936,0.8005,1.5874,2.4661,5.5165,1.7367,0.6216,1.592,-0.4967,0.1957,0.8141,5.4803,0.9398,0.2399,0.6359,0.4296,0.7246,0.9226,0.865,0.479,22.501,0.2193,0.0906,0.3293,0.0677,0.0217,0.1179,0.1534,85.1442,78.6979,93.9155,88.7077,84.9091,93.2813,84.5656,-3.074,2.101,-1.2321,0.4356,-5.411,-3.7873,0.8885,3.1987,-7.5672,8.2057,3.4208,0.9909,4.3012,-0.3672,4.7694,4.6109,12.339,1.0137,1.2596,0.112,1.6054,0.8139,1.9053,1.4022,0.56,2.1717,0.0356,0.3916,0.2491,0.6228,0.4296,0.7326,0.9216,0.865,0.4832,22.501,470,90.0114,18.3036,52,0.1106,112.573,199,0.4234,3.9259,162,636,CLE,5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,PHI,L,547180,Bryce Harper,Bryce Harper,11579,28,28 - 28,2021,2021,141,488,599,151,73,42,1,35,101,84,100,14,134,5,4,2,12,13,3,0.3094,143,131,77,9,2401,976,1425,9,9,4,0.1669,0.2237,0.7463,0.4288,0.6148,1.0436,0.3053,0.3591,1.0916,0.2194,0.4074,0.3732,0.0687,0.2672,0.0629,0.4444,0.4491,0.4309,57.7236,130.2361,53.7486,0.7353,18.7195,-6.258,1.4299,-5.5227,51.2293,65.8561,6.6037,6.7002,52.8299,-2.5193,4.3498,170.4842,0.7807,4.5625,-8.288,12.8506,55.546,5.6023,0.955,NA,0,6.0889,-1.3115,0.4773,94.1318,0.1958,84.3894,0.0491,89.178,0.117,79.2669,0.1412,86.4543,0.0196,87.3617,0.0225,27.616,7.8792,7.0367,-3.0757,13.7103,1.283,2.4098,1.6764,5.9633,-1.0945,4.0443,2.7299,0.2944,0.7452,0.4721,0.5421,0.7887,0.6955,0.3942,0.5526,0.1437,0.1191,0.2628,137,124,99,46,158,156,360,0.3806,0.3444,0.275,0.1278,0.4389,0.4333,-2.5,-0.8,124.307,181.7501,100.3072,131.4387,146.2492,178.1106,121.9434,104.8394,95.4409,102.5655,195.2681,94.5757,98.1214,111.5261,78.0298,86.4755,131.8265,0.43,0.301,0.609,0,0,0,0.3603,0.0546,0.0183,0.117,0.182,0.1129,0.0125,0.1404,94.4128,88.5489,88.1727,93.4167,84.5773,78.8004,82.5967,86.3599,-1.5132,0.0983,-6.5902,-2.6989,-0.1082,2.7913,2.321,-6.3978,9.397,4.234,2.6936,5.1948,0.9697,-4.9407,-4.5313,3.4984,22.9054,5.3768,1.6839,4.1461,8.8365,-1.5931,-1.2893,11.9972,2.648,4.1044,3.827,1.4755,2.0221,-0.5878,-4.2975,3.56,0.2551,0.7187,0.4727,0.4892,0.7741,0.6925,0.4694,25.3177,0.1383,0.1191,0.3686,0.0496,0.0208,0.1095,0.1941,86.4916,79.3825,94.4325,88.8227,87.2898,93.5099,84.5908,-6.0898,2.4742,-1.4439,0.4995,-6.1914,-2.6833,-0.0436,1.9981,-6.9851,8.1915,3.24,0.7369,3.5509,-0.5925,11.6904,-3.3993,26.4086,5.2556,1.8357,2.1236,8.4763,3.5212,-1.1886,2.984,4.4165,3.6713,0.8074,1.8189,0.2615,0.7052,0.4727,0.4802,0.7792,0.6925,0.4761,25.3177,360,92.4795,13.2933,65,0.1806,116.33,177,0.4917,3.6975,162,599,PHI,26,0.0141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,SFG,L,543063,Brandon Crawford,Brandon Crawford,5343,34,34 - 34,2021,2021,138,483,549,144,87,30,3,24,79,90,56,6,105,5,5,0,8,11,3,0.2981,152,158,72,16,2136,789,1347,8,1,1,0.102,0.1913,0.5333,0.3734,0.5217,0.8951,0.2236,0.3343,0.962,0.1885,0.3979,0.4136,0.1013,0.1519,0.0526,1,0.337,0.3771,28.4834,94.9431,27.7312,10.7053,17.157,5.9962,1.3106,16.7015,28.0873,63.2563,6.3431,5.5156,50.7444,0.356,5.0636,139.6778,0.456,3.344,-9.0325,12.3765,35.375,3.477,1.0208,1.3883,5,2.4282,0.8476,0.4611,93.5492,0.1671,83.9888,0.0627,89.097,0.1119,79.4895,0.1816,86.0335,0.0154,87.3636,0.0075,22.5785,2.5764,2.4573,3.6553,0.1333,-0.4324,2.2922,0.7217,1.8338,1.5294,0.0344,-1.3102,0.3206,0.7952,0.5159,0.5583,0.8212,0.725,0.4115,0.6084,0.1419,0.1138,0.2556,141,142,100,59,203,121,383,0.3681,0.3708,0.2611,0.154,0.53,0.3159,-1.5,1.4,119.7716,111.0496,85.7573,114.4561,124.1211,130.4367,113.4984,90.0762,93.215,113.666,111.0168,91.4917,105.6171,105.8876,94.0716,104.4325,96.1097,0.356,0.259,0.492,0,0,0,0.3263,0.0655,0.0201,0.1334,0.1526,0.1058,0.0192,0.1765,93.7458,88.9771,86.9744,92.8646,84.511,79.0239,80.4244,86.0019,-2.02,0.7209,-5.17,-2.5619,1.0695,2.1606,4.4502,-7.0851,9.1165,4.8989,2.4263,5.2424,1.1291,-4.8472,-7.041,3.6462,11.6694,2.3823,0.2368,9.8768,1.4778,2.8614,1.1298,-0.589,1.6742,1.7016,0.5507,3.4656,0.4533,1.2661,2.7557,-0.1562,0.2923,0.745,0.5159,0.5,0.8142,0.7241,0.4939,24.2663,0.176,0.1105,0.3366,0.0595,0.0192,0.1269,0.1704,86.1324,79.1907,93.8702,89.1457,86.5327,92.8325,84.2113,-6.9954,2.8257,-1.9291,1.0196,-5.2917,-2.6326,0.8457,2.2779,-7.3305,8.1267,3.8982,1.2406,3.7533,-0.3731,-0.6111,3.174,13.9426,3.0296,0.2667,8.1439,0.9392,-0.1625,1.3449,1.9392,2.3855,0.6506,3.0051,0.258,0.3013,0.7281,0.5159,0.4969,0.8171,0.7241,0.5028,24.2663,383,88.7788,14.6987,44,0.1149,109.802,165,0.4308,3.3889,162,549,SFG,30,0,NA,NA,NA,NA,NA,NA,9e-4,83.43,-1.4426,2.0073,0.1011,5.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,TOR,R,665489,Vladimir Guerrero Jr.,Vladimir Guerrero Jr.,19611,22,22 - 22,2021,2021,161,604,698,188,110,29,1,48,123,111,86,7,110,6,2,0,20,4,1,0.3113,222,181,93,14,2509,1005,1504,13,0,0,0.1232,0.1576,0.7818,0.4011,0.601,1.0021,0.2897,0.3125,1.2265,0.1875,0.4476,0.3649,0.0773,0.2652,0.0586,0,0.3496,0.419,60.42,144.9171,56.1483,-2.6238,21.8134,-12.8264,2.1314,-15.4502,54.0616,62.5562,6.2728,6.7152,50.1827,-2.0867,3.1189,165.702,-0.2867,3.2181,-10.6834,13.9015,50.731,4.8047,0.8981,NA,0,4.6425,-1.0593,0.487,94.0802,0.2188,85.3552,0.0678,87.9647,0.0785,80.0254,0.1319,85.5982,0.0159,87.85,0.0104,40.2451,3.1193,6.2757,6.2793,0.0994,0.4607,3.2934,0.5682,3.6916,3.1875,0.03,1.1519,0.2829,0.761,0.4727,0.5584,0.8404,0.7386,0.397,0.6275,0.1236,0.1267,0.2503,198,176,122,53,236,207,496,0.3992,0.3548,0.246,0.1069,0.4758,0.4173,-0.1,-1.7,126.5535,145.372,68.8862,126.7292,144.5627,170.6512,107.1743,91.393,105.4928,98.4765,194.6859,99.1224,102.126,98.458,65.3462,92.4284,129.7312,0.417,0.307,0.59,0,0,0,0.3149,0.0773,0.0088,0.1666,0.2088,0.0666,0.0139,0.1411,94.4113,88.266,87.9364,93.8292,85.3059,79.3006,81.9543,85.7347,-1.8188,0.3544,-4.9991,-5.5577,1.6624,2.8057,3.156,-1.8088,9.4684,4.5011,2.9664,5.1766,1.3095,-4.104,-6.7737,4.6974,32.4801,4.3671,0.3011,5.8438,3.4117,5.1112,0.3753,0.3244,4.1114,2.2511,1.3685,1.398,0.6511,3.0606,1.0722,0.0916,0.233,0.7176,0.4731,0.4441,0.8363,0.7388,0.4954,24.2783,0.1379,0.0686,0.3228,0.0761,0.0084,0.1614,0.2248,85.5225,79.6064,94.0517,88.0702,86.971,93.6763,85.0963,-1.6792,2.7643,-1.5015,0.1956,-5.3646,-5.7198,2.3769,3.1202,-7.5823,8.2893,3.5222,1.0808,3.6677,-0.1782,0.3002,6.2804,32.4226,6.2225,0.2104,5.1451,1.9566,0.0868,3.6514,4.0028,3.2579,1.0018,1.2704,0.3469,0.2397,0.7115,0.4731,0.4572,0.8358,0.7388,0.4946,24.2783,496,95.1201,9.3548,75,0.1512,117.391,274,0.5524,4.3086,162,698,TOR,14,0.1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,48.82,0.132,8.742,0.3232,6.4647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,TOR,R,543760,Marcus Semien,Marcus Semien,12533,30,30 - 30,2021,2021,162,652,724,173,87,39,2,45,115,102,66,0,146,3,3,0,9,15,1,0.2653,158,245,106,23,2923,1145,1778,12,0,0,0.0912,0.2017,0.4521,0.3343,0.5383,0.8726,0.273,0.2759,0.6449,0.2083,0.3104,0.4813,0.0939,0.1837,0.0759,0,0.355,0.3676,31.8591,119.5036,27.4282,3.3883,22.6259,2.7183,2.2108,6.1066,31.475,62.4184,6.259,6.6517,50.0722,4.0468,5.3434,130.9426,2.0468,1.3207,-11.939,13.2597,17.548,1.7777,0.9144,NA,0,2.7927,-1.3484,0.4711,93.65,0.2402,84.9644,0.0852,87.5422,0.0824,79.1535,0.1088,84.805,0.0123,87.3611,NA,26.2775,2.0739,-2.4729,1.6215,1.3511,-0.7273,1.9083,0.2954,-0.9931,0.6728,0.4249,-2.0202,0.2575,0.7163,0.4506,0.6353,0.891,0.8064,0.4208,0.5953,0.0872,0.1577,0.245,261,152,96,77,249,183,509,0.5128,0.2986,0.1886,0.1513,0.4892,0.3595,1.4,0.6,107.8827,107.5581,88.1474,105.5968,129.4929,160.798,94.6091,101.5079,73.1629,129.8924,134.8399,127.3242,85.947,75.4964,92.5123,95.0291,111.7607,0.336,0.249,0.459,0,0,0,0.3277,0.0893,0.0082,0.1427,0.2296,0.0701,0.0185,0.1126,93.86,87.6023,87.5375,93.288,85.0493,78.6156,80.5796,84.8353,-1.6933,0.4748,-5.1167,-4.4846,1.4253,1.8277,2.8694,-0.2739,9.5322,4.3734,2.7967,5.4977,1.2036,-4.5069,-7.2681,4.5111,16.4773,-1.1102,-0.239,8.0449,2.4381,1.2527,-0.7195,0.5554,1.72,-0.4254,-0.9957,1.9292,0.3634,0.6111,-1.3324,0.1688,0.201,0.6946,0.4509,0.5483,0.8765,0.8042,0.5063,21.1959,0.1102,0.0739,0.3353,0.0852,0.0099,0.1348,0.2504,84.7429,78.7102,93.6166,87.5635,86.6766,93.1772,84.7828,-0.2694,1.4333,-1.3576,0.3679,-5.1365,-4.4247,2.1339,2.9749,-8.1164,8.3179,3.3284,1.4176,3.8991,-0.2925,-0.6951,0.9987,15.3818,0.7301,1.245,10.3043,-0.7995,-0.2159,0.4624,1.5696,0.2932,4.293,2.6153,-0.1092,0.2047,0.681,0.4509,0.5502,0.8756,0.8042,0.5169,21.1959,509,89.7347,20.3461,50,0.0982,109.485,210,0.4126,4.4691,162,724,TOR,14,0.0059,3e-4,72.6006,6.6015,-9.8671,-0.0411,-4.1138,NA,NA,NA,NA,NA,NA,0.001,48.6667,10.8,11.4633,0.4656,15.5185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
