Season,team_name,Throws,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K_9,BB_9,K_BB,H_9,HR_9,AVG,WHIP,BABIP,LOB_pct,FIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,CFraming,Starting,Start_IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA_LI,Clutch,FB_pct1,FBv,SL_pct,SLv,CT_pct,CTv,CB_pct,CBv,SF_pct,SFv,XX_pct,wFB,wSL,wCT,wCB,wSF,wFB_C,wSL_C,wCT_C,wCB_C,wSF_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,HLD,SD,MD,ERA-,FIP-,xFIP-,K_pct,BB_pct,K-BB_pct,SIERA,kwERA,RS_9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,K_9+,BB_9+,K_BB+,H_9+,HR_9+,AVG+,WHIP+,BABIP+,LOB_pct+,K_pct+,BB_pct+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rBPTV,EBV,ESV,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_SI_pct,pfx_SL_pct,pfx_CU_pct,pfx_CH_pct,pfx_vFA,pfx_vSI,pfx_vSL,pfx_vCU,pfx_vCH,pfx_FA-X,pfx_SI-X,pfx_SL-X,pfx_CU-X,pfx_CH-X,pfx_FA-Z,pfx_SI-Z,pfx_SL-Z,pfx_CU-Z,pfx_CH-Z,pfx_wFA,pfx_wSI,pfx_wSL,pfx_wCU,pfx_wCH,pfx_wFA_C,pfx_wSI_C,pfx_wSL_C,pfx_wCU_C,pfx_wCH_C,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_SI_pct,pi_SL_pct,pi_vCH,pi_vCU,pi_vFA,pi_vSI,pi_vSL,pi_CH-X,pi_CU-X,pi_FA-X,pi_SI-X,pi_SL-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_SI-Z,pi_SL-Z,pi_wCH,pi_wCU,pi_wFA,pi_wSI,pi_wSL,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wSI_C,pi_wSL_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TIP,team_name_abb,teamid,CH_pct,CHv,wCH,wCH_C,pb_o_FS,pb_s_FS,pb_c_FS,sp_s_FS,sp_l_FS,sp_p_FS,pfx_FS_pct,pfx_vFS,pfx_FS-X,pfx_FS-Z,pfx_wFS,pfx_wFS_C,pi_FS_pct,pi_vFS,pi_FS-X,pi_FS-Z,pi_wFS,pi_wFS_C,pb_o_FC,pb_s_FC,pb_c_FC,sp_s_FC,sp_l_FC,sp_p_FC,pfx_FC_pct,pfx_vFC,pfx_FC-X,pfx_FC-Z,pfx_wFC,pfx_wFC_C,pi_FC_pct,pi_vFC,pi_FC-X,pi_FC-Z,pi_wFC,pi_wFC_C,pb_o_KC,pb_s_KC,pb_c_KC,sp_s_KC,sp_l_KC,sp_p_KC,rBTV,pfx_KC_pct,pfx_vKC,pfx_KC-X,pfx_KC-Z,pfx_wKC,pfx_wKC_C,rCPTV,KN_pct,KNv,wKN,wKN_C,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pi_KN_pct,pi_XX_pct,pi_vKN,pi_vXX,pi_KN-X,pi_XX-X,pi_KN-Z,pi_XX-Z,pi_wKN,pi_wXX,pi_wKN_C,pi_wXX_C,sp_s_FO,sp_l_FO,sp_p_FO,pfx_FO_pct,pfx_vFO,pfx_FO-X,pfx_FO-Z,pfx_wFO,pfx_wFO_C,rDGV,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,Relieving,Relief_IP,rDSV,pfx_EP_pct,pfx_vEP,pfx_EP-X,pfx_EP-Z,pfx_wEP,pfx_wEP_C,pfx_SC_pct,pfx_vSC,pfx_SC-X,pfx_SC-Z,pfx_wSC,pfx_wSC_C,pi_SB_pct,pi_vSB,pi_SB-X,pi_SB-Z,pi_wSB,pi_wSB_C
2023,PHI,R,554430,Zack Wheeler,Zack Wheeler,10310,33,33 - 33,2023,2023,13,6,3.6094,32,32,0,0,0,0,192,787,168,82,77,20,39,0,9,1,0,212,216,202,106,29,3158,1089,2069,119,10,3,2,9.9375,1.8281,5.4359,7.875,0.9375,0.2273,1.0781,0.2919,0.7128,3.1509,1.0693,0.2023,0.4122,0.3855,0.1436,0.099,0.0463,0.6667,0.3443,-2,55.6157,192,55.6157,5.9443,47.5544,4.6512,-1.5917,0.2986,-1.2931,3.2021,3.5362,1.9351,-11.439,13.3741,19.245,1.961,0.9155,0.9258,0.8695,1.0488,32,32,3.0732,-0.9594,0.6168,95.6485,0.1281,84.6089,0.1376,91.0138,0.1144,81.4349,0.0032,90.7,9e-4,30.1748,0.3097,-1.6718,-6.0113,-0.8257,1.5506,0.0767,-0.3852,-1.6652,-8.2573,0.3664,0.7103,0.5113,0.6188,0.8263,0.7402,0.4212,0.6163,0.1327,0.1428,0.2755,0,0,0,82.0814,70.3089,80.7772,0.2694,0.0496,0.2198,3.5333,3.5809,5.5781,0.4585,200,180,147,113,249,165,527,0.3795,0.3416,0.2789,0.2144,0.4725,0.3131,115.7701,54.7856,211.3154,91.072,76.3922,91.4429,80.9683,98.241,99.2774,121.001,57.2611,99.7176,95.5032,105.4669,76.4667,92.2207,98.3546,115.6409,138.0433,91.4793,95.404,3.21,43.9243,36.3499,50.5896,53.5325,62.5212,47.4278,73.8157,63.5023,67.8704,65.2314,65.1072,50.8567,55.8604,59.0366,52.2388,69.5494,61.3685,61.8911,-1.0856,2.7019,40.62,93.42,64.92,115.7363,104.9161,113.7014,111.853,109.3233,113.6242,105.4871,104.9544,107.4003,106.8051,101.1512,110.8326,109.186,105.69970000000001,111.431,2,0,1,0,0,0,-0.0578,0.2265,2,1,-0.0578,0.2265,0.1688,0.4334,0.1815,0.2665,0.1145,0.0041,95.7936,95.1734,87.8696,81.3825,91.0615,-4.2271,-9.3919,3.5622,5.0784,-8.9202,8.8244,4.9162,2.4904,-5.6943,6.4818,22.9756,9.3535,-1.4121,-5.804,-0.7665,1.682,1.6352,-0.1681,-1.6078,-5.8963,0.328,0.6792,0.5117,0.5274,0.8304,0.7378,0.5232,19.1405,0.0038,0.1142,0.434,0.1818,0.2662,90.8233,81.5278,95.962,95.3646,87.9924,-8.9666,5.7146,-3.6189,-9.0389,4.3505,5.1576,-6.9131,8.073,3.974,1.4742,-0.8081,-5.5277,22.9285,9.3102,-1.5278,-6.7341,-1.5355,1.6761,1.6248,-0.1821,0.3287,0.6785,0.5124,0.5305,0.8272,0.7368,0.5251,19.1405,527,86.9373,14.1328,27,0.0512,113.157,191,0.3624,1.1852,162,192,PHI,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,ATL,R,675911,Spencer Strider,Spencer Strider,27498,24,24 - 24,2023,2023,20,5,3.8571,32,32,0,0,0,0,186.2,763,146,85,80,22,58,1,9,6,2,281,141,181,92,17,3100,995,2105,137,6,1,1,13.5482,2.7964,4.8448,7.0393,1.0607,0.2098,1.0929,0.3155,0.7025,2.8533,0.779,0.2222,0.3406,0.4372,0.0939,0.1215,0.0426,1,0.4731,1.29,52.0341,186.2,52.0341,5.5186,44.1488,3.689,-1.2839,-0.5457,-1.8296,3.0385,2.9243,1.7842,-12.0046,13.7888,15.7354,1.6246,0.9774,0.9181,0.8726,1.0222,32,32,2.5884,-0.7629,0.5892,97.3058,0.3382,85.6814,NA,NA,NA,NA,NA,NA,0.001,6.8729,16.3147,NA,NA,NA,0.3764,1.5567,NA,NA,NA,0.3787,0.7242,0.5298,0.447,0.7739,0.6425,0.4376,0.6697,0.1894,0.1487,0.3381,0,0,0,86.9367,66.1843,66.8176,0.3683,0.076,0.2923,2.8581,2.7115,6.6053,1.0039,134,145,136,59,209,147,415,0.3229,0.3494,0.3277,0.1422,0.5036,0.3542,157.834,83.8038,188.3381,81.4071,86.4321,84.3779,82.0745,106.1862,97.8509,165.4283,87.8361,109.543,78.9068,119.6118,93.8724,78.4632,100.6127,135.8612,91.5274,97.5062,107.935,3.09,45.9424,61.4483,41.381100000000004,NA,NA,NA,72.427,65.7991,60.6319,NA,NA,NA,47.6898,50.7372,46.4067,65.2826,60.7689,57.3052,-0.8211,3.0988,85.4649,98.012,101.3044,NA,NA,NA,141.1462,105.6245,116.1204,NA,NA,NA,104.5115,102.83,106.9154,124.6113,104.1067,111.8857,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0.5896,NA,0.3375,NA,0.0729,97.2473,NA,85.6257,NA,87.0253,-4.0609,NA,2.4492,NA,-8.8112,10.8023,NA,1.1003,NA,7.4806,6.8985,NA,17.9225,NA,2.1799,0.379,NA,1.72,NA,0.9688,0.3639,0.6853,0.5296,0.3879,0.7672,0.641,0.5157,18.6523,0.0729,NA,0.5896,NA,0.3375,87.0911,NA,97.3758,NA,85.7324,-8.3261,NA,-3.4191,NA,3.3395,6.2292,NA,9.8327,NA,-0.1941,2.1799,NA,6.8985,NA,17.9225,0.9688,NA,0.379,NA,1.72,0.3671,0.6791,0.5296,0.3849,0.7683,0.641,0.5209,18.6523,415,88.3905,17.0153,33,0.0795,111.781,147,0.3542,1.1523,162,186.667,ATL,16,0.0726,87.0711,3.2999,1.4666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,TOR,R,592332,Kevin Gausman,Kevin Gausman,14107,32,32 - 32,2023,2023,12,9,3.1622,31,31,0,0,0,0,185,763,163,72,65,19,55,0,3,3,2,237,197,177,88,19,3071,1044,2027,73,12,4,1,11.5297,2.6757,4.3091,7.9297,0.9243,0.2312,1.1784,0.3207,0.7665,2.9686,1.113,0.1905,0.4264,0.3831,0.1073,0.1073,0.0609,0.25,0.4076,1.51,49.2997,185,49.2997,5.2954,42.3636,4.5353,0.3486,-1.1086,-0.7601,2.9009,3.2153,2.2059,-11.7703,13.9762,19.328,2.0084,0.969,0.9353,0.8729,1.3739,31,31,1.6439,0.6325,0.5085,94.6974,0.1069,83.6494,NA,NA,NA,NA,0.3846,86.3545,0.001,16.9872,-3.6642,NA,NA,2.8266,1.0889,-1.1171,NA,NA,0.2395,0.3445,0.7135,0.4919,0.5811,0.8501,0.7369,0.3993,0.6343,0.1293,0.1667,0.296,0,0,0,74.9291,68.0218,75.0124,0.3106,0.0721,0.2385,3.3404,3.3563,3.5514,0.1936,179,161,126,77,217,172,468,0.3841,0.3455,0.2704,0.1652,0.4657,0.3691,129.6077,81.7819,158.4796,94.2431,75.5056,95.1801,90.7541,109.3657,106.5069,133.918,84.5019,96.5551,101.8494,99.7537,85.9011,93.6109,100.37,110.1625,106.5015,89.5054,113.7137,3.87,NA,NA,NA,NA,NA,NA,62.0555,52.246,63.7967,NA,NA,NA,40.3828,44.7418,40.7205,59.2471,56.6322,59.631100000000004,-0.4468,3.6601,NA,NA,NA,NA,NA,NA,109.5631,103.9224,104.6856,NA,NA,NA,89.3474,88.7604,93.5991,105.2812,103.9986,105.3133,1,0,1,0,0,0,-0.0364,0.0416,1,1,-0.0364,0.0416,0.0052,0.5083,NA,0.1079,NA,NA,94.6596,NA,83.6118,NA,NA,-6.7851,NA,0.1019,NA,NA,10.0289,NA,2.9805,NA,NA,17.5752,NA,-3.2156,NA,NA,1.1266,NA,-0.9715,NA,NA,0.3299,0.6774,0.492,0.5352,0.8443,0.7338,0.4666,20.068,NA,NA,0.5083,NA,0.1072,NA,NA,94.6455,NA,83.4936,NA,NA,-6.1229,NA,0.9886,NA,NA,8.8316,NA,1.5672,NA,NA,18.0967,NA,-2.7421,NA,NA,1.16,NA,-0.8335,0.3286,0.6773,0.492,0.5317,0.845,0.7338,0.4686,20.068,468,89.4135,12.2709,46,0.0983,117.949,202,0.4316,1.142,162,185,TOR,14,NA,NA,NA,NA,57.2263,58.2333,58.2187,104.7598,108.0477,109.0379,0.3838,86.3073,-10.0238,3.0783,3.5663,0.3027,0.3845,86.2805,-9.4112,1.5757,3.4262,0.2904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,MIN,R,543243,Sonny Gray,Sonny Gray,12768,33,33 - 33,2023,2023,8,8,2.788,32,32,0,0,0,0,184,754,156,59,57,8,55,0,6,6,1,183,239,154,112,13,2827,1015,1812,80,18,5,1,8.9511,2.6902,3.3273,7.6304,0.3913,0.2251,1.1467,0.2948,0.7677,2.8257,1.5519,0.2218,0.4733,0.305,0.0844,0.0519,0.0753,0.2,0.3263,0.78,49.2951,184,49.2951,5.2845,42.2762,6.0658,0.8843,-0.103,0.7812,3.1772,3.6443,3.0086,-12.0772,15.0857,37.0637,3.7153,1.0789,0.9588,0.8744,1.1833,32,32,3.5347,-0.7462,0.4287,92.8998,0.2079,84.401,0.1285,87.6768,0.1682,79.5781,NA,NA,0.0032,2.7866,19.3973,3.8971,4.0088,NA,0.2307,3.3101,1.0765,0.8457,NA,0.3184,0.6869,0.4737,0.553,0.8897,0.7588,0.4216,0.6114,0.1139,0.1655,0.2794,0,0,0,65.9964,66.8133,85.0348,0.2427,0.0729,0.1698,3.9499,4.1816,3.913,-0.0376,216,164,130,73,284,153,510,0.4235,0.3216,0.2549,0.1431,0.5569,0.3,100.6207,82.2264,122.3703,90.6861,31.9646,92.6699,88.3174,100.5363,106.684,104.6393,85.5106,112.4246,113.0423,79.4012,41.5707,103.215,93.4195,103.8538,92.2579,107.0344,92.4254,3.69,37.7702,45.4111,42.6786,57.3748,53.4928,57.6932,63.326,63.7745,57.1888,44.1216,46.8049,50.0568,53.4684,64.9569,40.6583,55.2164,57.7241,51.7838,-0.1969,4.035,84.3729,94.9271,88.8011,91.174,98.3662,101.2142,105.0138,98.6821,99.7219,82.1642,99.1027,94.0542,121.7828,108.3517,122.3486,102.9578,100.8674,103.5207,8,0,1,0,0,0,-0.3562,0.0416,8,1,-0.3562,0.0416,-0.3147,0.2718,0.1568,0.2044,0.1678,0.0667,92.8975,92.7855,84.3455,79.5725,87.8654,-0.0588,-6.3326,8.4425,7.1277,-7.9986,7.1989,5.6099,-3.3253,-8.3528,3.4216,4.6034,-1.97,18.4288,4.1113,-1.1838,0.601,-0.4457,3.1994,0.8692,-0.6297,0.2877,0.6591,0.4741,0.4851,0.8734,0.756,0.5018,20.2685,0.0667,0.1693,0.2732,0.1551,0.2619,87.8234,79.5761,92.8413,92.7961,84.831,-8.0436,7.4585,0.185,-6.3077,7.8217,2.3542,-9.8489,6.4067,4.6449,-4.1256,-1.1838,4.2262,5.3024,-2.6978,21.4318,-0.6297,0.886,0.6886,-0.6174,2.904,0.2945,0.653,0.4741,0.4976,0.872,0.756,0.5011,20.2685,510,89.1321,9.5974,35,0.0686,113.72,199,0.3902,1.1358,162,184,MIN,8,0.0667,87.9309,-1.3401,-0.7128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.627,60.365,51.5528,117.6243,101.8589,102.4178,0.1313,87.5814,2.6255,0.5653,5.091,1.376,0.0738,88.3524,2.7373,0.6823,2.1263,1.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NYY,R,543037,Gerrit Cole,Gerrit Cole,13125,32,32 - 32,2023,2023,15,4,2.6268,33,33,2,2,0,0,209,821,157,64,61,20,48,0,7,4,1,222,214,212,114,18,3286,1117,2169,112,12,3,1,9.5598,2.067,4.625,6.7608,0.8612,0.205,0.9809,0.2615,0.8043,3.1641,1.0094,0.2111,0.3963,0.3926,0.0849,0.0943,0.0561,0.3333,0.3532,2.6,49.2584,209,49.2584,5.227,41.8158,7.03,0.3465,1.4565,1.803,3.2757,3.5972,4.3922,-10.1933,14.5855,43.4384,4.3947,0.9073,0.8962,0.8712,1.2023,31,33,4.5311,0.3099,0.5294,96.6983,0.2079,89.1789,0.071,92.794,0.1207,82.9672,NA,NA,0.0015,28.1363,10.1928,2.6038,4.1483,NA,1.6198,1.4945,1.1175,1.0476,NA,0.331,0.7256,0.4989,0.6362,0.845,0.7654,0.4255,0.6772,0.1169,0.1604,0.2772,0,0,0,62.6595,73.0816,83.9353,0.2704,0.0585,0.2119,3.626,3.6755,4.823,-0.5373,199,212,132,82,292,169,544,0.3665,0.3904,0.2431,0.151,0.5378,0.3112,107.4634,63.1773,170.0981,80.3502,70.3527,84.3759,75.5421,89.1567,111.7716,116.5802,68.5372,107.0152,94.6574,102.2209,75.494,89.3126,113.4227,99.0429,97.3341,103.3614,95.8864,3.48,47.7273,48.7414,51.3934,NA,NA,NA,64.4504,58.608,59.9626,NA,NA,NA,54.9462,54.0203,54.0343,61.0076,54.0507,61.5688,-0.556,3.4964,72.1232,100.1249,95.5948,NA,NA,NA,124.8781,103.9628,108.2298,NA,NA,NA,136.3956,105.0432,114.4663,121.0172,103.7048,108.7805,4,0,0,0,0,1,-0.3335,NA,4,1,-0.3335,0.1688,-0.1647,0.53,NA,0.2082,NA,0.071,96.655,NA,89.1327,NA,89.091,-5.4162,NA,1.9127,NA,-8.6149,10.2344,NA,1.3974,NA,6.1221,28.844,NA,11.5528,NA,-1.2505,1.6587,NA,1.6915,NA,-0.5367,0.3002,0.6857,0.5002,0.5844,0.8355,0.7629,0.5187,18.7177,0.071,0.1207,0.5285,NA,0.206,89.2468,83.0664,96.8339,NA,89.2445,-8.3885,5.6221,-4.9991,NA,2.5198,4.9384,-9.0985,9.3151,NA,0.1276,-0.8564,3.7398,28.2839,NA,9.4711,-0.3675,0.9444,1.6311,NA,1.401,0.2995,0.6845,0.4995,0.589,0.8346,0.7639,0.5197,18.7177,544,89.2222,14.7642,41,0.0754,114.909,213,0.3915,1.2901,162,209,NYY,9,0.071,89.1116,-1.2757,-0.5475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8895,49.6389,62.482,106.4084,102.7485,101.6841,0.0701,92.7161,0.7825,6.457,1.3972,0.6075,0.0738,92.8616,1.4117,5.5707,4.001,1.6533,57.8368,47.9731,62.6468,113.8495,102.7965,112.7508,0.1688,0.1207,82.9093,5.0885,-7.6512,3.7398,0.9444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,ARI,R,668678,Zac Gallen,Zac Gallen,19291,27,27 - 27,2023,2023,17,9,3.4714,34,34,1,1,0,0,210,846,188,87,81,22,47,0,5,8,1,220,239,201,132,15,3252,1153,2099,124,10,2,1,9.4286,2.0143,4.6809,8.0571,0.9429,0.2368,1.119,0.3007,0.7314,3.2646,1.1891,0.2308,0.4178,0.3514,0.0746,0.1095,0.0418,0.5,0.3416,-1.42,49.5771,210,49.5771,5.1659,41.3268,5.2724,0.1949,-0.0883,0.1066,3.6894,3.4852,2.8698,-13.706,16.5758,24.7492,2.4258,1.0035,0.9774,0.8753,0.9164,33,34,2.5488,0.3112,0.4988,93.5883,0.0111,86.25,0.1238,89.602,0.2269,82.5536,NA,NA,0.0012,24.0118,-0.7083,-5.6035,1.0366,NA,1.4822,-1.9676,-1.3939,0.1407,NA,0.3291,0.6664,0.4704,0.5797,0.8853,0.7611,0.419,0.6643,0.1122,0.1731,0.2854,0,0,0,79.1859,77.1193,79.6133,0.26,0.0556,0.2045,3.6684,3.7648,5.3143,0.2069,240,206,128,56,288,230,574,0.4181,0.3589,0.223,0.0976,0.5017,0.4007,109.8412,60.3645,181.9636,93.1785,76.8287,95.2406,84.0416,101.2064,101.8669,116.8101,64.1944,113.7562,96.8049,96.1382,84.5319,101.6034,103.3447,92.4491,62.8092,97.1437,122.0982,4.18,63.3323,56.6925,66.8458,NA,NA,NA,59.5639,55.8004,61.3249,20,49.7007,20,61.898,44.225,76.6912,56.4796,50.4908,62.4218,-0.2752,3.9175,85.6355,107.2483,113.526,NA,NA,NA,104.3986,103.6401,106.4839,86.6,56.1,53.3,102.1918,118.0837,111.8959,105.7952,104.1983,107.3954,0,0,3,0,0,1,NA,0.581,0,4,0,0.6226,0.6226,0.4929,0.0037,0.0342,NA,0.1395,93.5522,92.5917,87.4586,NA,86.8234,-2.4551,-6.9432,2.0953,NA,-7.9791,9.9595,11.0243,0.9828,NA,2.7347,26.1324,-1.519,-0.1614,NA,4.7406,1.6323,-12.6587,-0.1454,NA,1.0465,0.3067,0.6408,0.4711,0.5198,0.8799,0.7608,0.492,19.7575,0.1398,0.2263,0.4997,NA,0.0483,86.7993,82.471,93.5157,NA,87.5185,-7.3044,2.2186,-1.69,NA,2.9249,1.4575,-7.2834,8.963,NA,0.17,4.9262,3.2222,25.2809,NA,0.1694,1.0851,0.4384,1.5577,NA,0.1079,0.3099,0.6373,0.4711,0.5186,0.8822,0.7608,0.4923,19.7575,574,91.4818,12.3349,53,0.0923,113.762,264,0.4599,1.2963,162,210,ARI,15,0.1395,86.8918,4.6715,1.0312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3172,44.4798,50.0172,105.2505,99.5697,94.699700000000007,0.1025,89.9556,0.9695,5.083,-6.0437,-1.8149,0.0859,90.1957,2.0299,4.2938,-6.9406,-2.4877,54.0252,47.3071,54.3074,121.4917,104.4092,111.8243,0.0416,0.2272,82.4985,1.3609,-5.7654,3.4318,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
