Season,team_name,Throws,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K_9,BB_9,K_BB,H_9,HR_9,AVG,WHIP,BABIP,LOB_pct,FIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,CFraming,Starting,Start_IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA_LI,Clutch,FB_pct1,FBv,SL_pct,SLv,CT_pct,CTv,CB_pct,CBv,CH_pct,CHv,wFB,wSL,wCT,wCB,wCH,wFB_C,wSL_C,wCT_C,wCB_C,wCH_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,HLD,SD,MD,ERA-,FIP-,xFIP-,K_pct,BB_pct,K-BB_pct,SIERA,kwERA,RS_9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,K_9+,BB_9+,K_BB+,H_9+,HR_9+,AVG+,WHIP+,BABIP+,LOB_pct+,K_pct+,BB_pct+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_FC,pb_s_FC,pb_c_FC,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_FC,sp_l_FC,sp_p_FC,sp_stuff,sp_location,sp_pitching,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_FC_pct,pfx_SI_pct,pfx_SL_pct,pfx_CU_pct,pfx_CH_pct,pfx_vFA,pfx_vFC,pfx_vSI,pfx_vSL,pfx_vCU,pfx_vCH,pfx_FA-X,pfx_FC-X,pfx_SI-X,pfx_SL-X,pfx_CU-X,pfx_CH-X,pfx_FA-Z,pfx_FC-Z,pfx_SI-Z,pfx_SL-Z,pfx_CU-Z,pfx_CH-Z,pfx_wFA,pfx_wFC,pfx_wSI,pfx_wSL,pfx_wCU,pfx_wCH,pfx_wFA_C,pfx_wFC_C,pfx_wSI_C,pfx_wSL_C,pfx_wCU_C,pfx_wCH_C,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_FC_pct,pi_SI_pct,pi_SL_pct,pi_vCH,pi_vCU,pi_vFA,pi_vFC,pi_vSI,pi_vSL,pi_CH-X,pi_CU-X,pi_FA-X,pi_FC-X,pi_SI-X,pi_SL-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_FC-Z,pi_SI-Z,pi_SL-Z,pi_wCH,pi_wCU,pi_wFA,pi_wFC,pi_wSI,pi_wSL,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wFC_C,pi_wSI_C,pi_wSL_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TIP,team_name_abb,teamid,SF_pct,SFv,XX_pct,wSF,wSF_C,pi_FS_pct,pi_vFS,pi_FS-X,pi_FS-Z,pi_wFS,pi_wFS_C,pb_o_FS,pb_s_FS,pb_c_FS,sp_s_FS,sp_l_FS,sp_p_FS,pfx_FS_pct,pfx_vFS,pfx_FS-X,pfx_FS-Z,pfx_wFS,pfx_wFS_C,pb_o_KC,pb_s_KC,pb_c_KC,sp_s_KC,sp_l_KC,sp_p_KC,pfx_KC_pct,pfx_vKC,pfx_KC-X,pfx_KC-Z,pfx_wKC,pfx_wKC_C,Relieving,Relief_IP,pi_XX_pct,pi_vXX,pi_XX-X,pi_XX-Z,pi_wXX,pi_wXX_C,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,pfx_EP_pct,pfx_vEP,pfx_EP-X,pfx_EP-Z,pfx_wEP,pfx_wEP_C,pi_SB_pct,pi_vSB,pi_SB-X,pi_SB-Z,pi_wSB,pi_wSB_C,KN_pct,KNv,wKN,wKN_C,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pi_KN_pct,pi_vKN,pi_KN-X,pi_KN-Z,pi_wKN,pi_wKN_C,pfx_SC_pct,pfx_vSC,pfx_SC-X,pfx_SC-Z,pfx_wSC,pfx_wSC_C
2021,MIL,R,669203,Corbin Burnes,Corbin Burnes,19361,26,26 - 26,2021,2021,11,5,2.4251,28,28,0,0,0,0,167,657,123,47,45,7,34,0,6,5,0,234,185,115,79,9,2594,872,1722,85,17,4,1,12.6108,1.8323,6.8824,6.6287,0.3772,0.1994,0.9401,0.3085,0.7572,1.6311,1.6087,0.2084,0.4881,0.3034,0.0783,0.0609,0.0919,0.25,0.4186,1.42,65.281,167,65.281,7.4687,59.7497,6.263,-0.5158,-0.6899,-1.2057,1.9391,2.3012,3.3051,-9.181,12.486,34.9285,3.5487,0.9981,0.9658,0.8681,1.3675,28,28,4.4449,-1.1336,0.1076,96.8602,0.0898,88.073,0.5216,95.2809,0.1835,81.2626,0.0975,90.7233,-2.3633,6.9618,24.1952,13.2751,0.6813,-0.8471,2.9879,1.7883,2.7889,0.2693,0.3777,0.6548,0.4854,0.4891,0.8106,0.6577,0.3886,0.624,0.1662,0.1723,0.3385,0,0,0,57.6579,37.5607,53.7154,0.3562,0.0518,0.3044,2.6107,2.4999,4.5808,0.794,154,138,91,78,210,95,383,0.4021,0.3603,0.2376,0.2037,0.5483,0.248,140.8061,53.763,261.9015,80.5447,30.7266,83.6568,72.7017,107.2954,104.753,152.7861,58.3372,100.0769,112.1262,85.1423,44.4174,101.0896,102.2606,95.0783,122.8786,106.8431,77.2528,2,43.5388,59.0139,39.766,59.455,63.2735,51.6425,64.0632,47.049,79.439,45.4075,59.1672,42.6143,54.3895,65.8459,48.8086,70.2971,61.5585,45.6279,66.0604,66.2896,45.6577,-0.8548,2.9819,102.876,97.4688,101.6964,135.8297,102.0245,113.8778,109.14,112.46,107.4825,95.8767,108.4169,106.2458,134.1937,103.416,113.8979,144.7629,105.155,114.0713,133.1212,104.092,112.0117,0,0,0,0.0154,0.5227,0.091,0.0918,0.1827,0.0964,96.41,95.2271,96.8581,88.0172,81.1964,90.7124,-3.415,2.0548,-6.874,3.8887,6.2943,-8.042,8.1937,6.7299,7.3181,0.2587,-4.1711,4.6579,-2.2726,26.1598,-0.3745,7.084,14.1114,0.6328,-5.6814,1.9292,-0.1587,2.9765,2.9771,0.2531,0.329,0.6449,0.4854,0.3735,0.8056,0.6577,0.495,26.233,0.0964,0.1831,0.0139,0.5208,0.0956,0.0902,90.642,81.1587,96.4956,95.1295,96.7577,87.9299,-8.1382,6.4375,-2.8273,2.3969,-6.804,4.357,3.194,-5.7685,7.9206,5.5469,6.0366,-1.2271,0.6328,14.1114,0.4925,26.0988,-2.7333,6.9243,0.2531,2.9708,1.368,1.9318,-1.1021,2.9591,0.3323,0.6434,0.4854,0.3927,0.799,0.6577,0.4919,26.233,383,85.4928,8.367,12,0.0313,114.179,117,0.3055,1.0309,162,167,MIL,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,PHI,R,554430,Zack Wheeler,Zack Wheeler,10310,31,31 - 31,2021,2021,14,10,2.7844,32,32,3,2,0,0,213.1,849,169,72,66,16,46,1,8,6,0,247,268,148,122,19,3205,1041,2164,87,11,10,1,10.4203,1.9406,5.3696,7.1297,0.675,0.2126,1.0078,0.2876,0.7527,2.5888,1.8108,0.2268,0.4981,0.2751,0.1284,0.1081,0.041,0.1,0.364,1.14,65.2506,213.1,65.2506,7.2171,57.7364,6.6948,-0.5581,0.0359,-0.5222,3.0663,2.8378,3.6165,-12.5275,16.144,39.5728,4.0281,1.0058,0.9875,0.8735,1.2548,29,32,4.4075,-0.8119,0.6075,97.0647,0.2493,91.6045,NA,NA,0.1067,81.5234,0.0324,90.4327,25.9501,12.6314,NA,2.4614,-0.1589,1.3328,1.5809,NA,0.7197,-0.1528,0.3524,0.7205,0.5139,0.6483,0.8292,0.7596,0.4387,0.6678,0.1236,0.1563,0.2799,0,0,0,65.9974,59.1424,66.4755,0.2909,0.0542,0.2367,3.1786,3.3119,3.6703,0.1956,194,204,150,126,299,123,548,0.354,0.3723,0.2737,0.2299,0.5456,0.2245,116.3486,56.9405,204.3338,86.6318,54.9787,89.2074,77.9366,100.0209,104.139,124.8023,61.0777,108.8739,114.4266,77.1909,78.888,89.0032,105.652,109.5342,138.73,106.3204,69.9059,2.77,43.9684,50.4819,45.3606,54.9123,61.0094,50.5318,70.3413,61.7099,65.3706,72.5836,70.6174,58.0041,55.1919,55.7092,55.0006,NA,NA,NA,68.2203,61.1813,61.7372,-0.9935,2.7738,62.7352,101.4131,99.9852,112.1585,100.7244,107.2632,125.0126,109.3086,110.9744,128.5132,109.905,110.6605,97.4282,100.2956,108.5364,NA,NA,NA,114.9958,105.9564,109.498,0,0,0,0.4246,NA,0.1817,0.2495,0.1062,0.0381,97.1721,NA,96.707,91.5447,81.5079,90.5918,-4.8951,NA,-9.3222,0.7087,5.0756,-8.2459,9.3315,NA,6.793,3.5472,-6.4211,6.0546,16.9515,NA,11.8797,12.1615,2.5328,-1.4528,1.2464,NA,2.0412,1.5221,0.7449,-1.1908,0.2801,0.7052,0.5142,0.5261,0.8344,0.759,0.5507,23.603,0.0169,0.1062,0.4259,NA,0.1817,0.2498,90.7772,81.6362,97.3358,NA,96.8308,91.6784,-8.2544,5.5749,-4.4257,NA,-9.0969,1.337,5.2411,-8.0573,8.166,NA,5.5005,2.2735,1.6304,2.5328,16.7467,NA,10.6149,12.2026,3.0193,0.7449,1.2278,NA,1.8239,1.5253,0.2818,0.6942,0.5142,0.533,0.8308,0.7596,0.5635,23.603,548,84.625,8.4154,25,0.0456,118.591,156,0.2847,1.3169,162,213.333,PHI,26,0.0041,90.9231,0.0012,-0.0819,-0.63,0.0197,90.4567,-7.7452,3.8551,-1.8186,-2.8867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,BOS,R,543135,Nathan Eovaldi,Nathan Eovaldi,9132,31,31 - 31,2021,2021,11,9,3.7514,32,32,0,0,0,0,182.1,764,182,81,76,15,35,2,7,6,0,195,220,182,122,21,2927,908,2019,118,21,3,0,9.6252,1.7276,5.5714,8.9836,0.7404,0.2521,1.1901,0.3262,0.7044,2.7916,1.2088,0.2328,0.4198,0.3473,0.1154,0.0824,0.0955,0,0.3207,0.29,53.0345,182.1,53.0345,5.7273,45.818600000000004,4.2344,-0.1142,-1.3787,-1.4929,3.5125,3.4833,1.8595,-11.8109,13.6704,21.7309,2.0166,0.958,0.9055,0.8729,1.1365,32,32,2.2555,-0.3144,0.4236,96.8895,0.137,85.8429,0.1247,92.5123,0.1876,78.5956,NA,NA,0.0944,0.2705,0.3728,6.9413,NA,0.0076,0.0675,0.1021,1.2643,NA,0.3383,0.71,0.5152,0.5954,0.8402,0.756,0.4759,0.6531,0.1257,0.1732,0.2989,0,0,0,81.7684,65.0727,81.4899,0.2552,0.0458,0.2094,3.6026,3.6398,5.8245,0.9598,183,183,161,88,296,143,527,0.3472,0.3472,0.3055,0.167,0.5617,0.2713,108.8143,52.9407,205.54,106.3496,57.7178,103.5422,91.4669,111.8544,97.9414,110.7366,53.876,113.6383,99.3813,93.2032,61.2838,86.4476,99.9461,121.774,102.1377,109.0443,84.4193,3.35,NA,NA,NA,56.5593,50.3294,57.0188,66.9306,52.3103,68.7659,NA,NA,NA,61.6749,46.4975,63.3177,74.8525,51.6492,79.7241,66.6261,51.979,67.3581,-0.8911,2.9274,NA,NA,NA,118.4596,103.9104,111.2004,104.6121,109.4154,107.2577,NA,NA,NA,106.6256,105.7664,111.3194,101.6896,110.1986,110.7594,111.0533,107.1812,109.8988,0,0,0,0.4226,0.1254,NA,0.1373,0.1876,NA,96.8488,92.4962,NA,85.7963,78.5463,NA,-7.6638,-0.3741,NA,2.6673,4.993,NA,8.3571,6.8368,NA,1.4361,-5.9615,NA,-0.2403,1.1854,NA,0.1111,8.1285,NA,-0.0194,0.323,NA,0.0276,1.4806,NA,0.3163,0.6633,0.5149,0.5202,0.8398,0.7558,0.5723,23.3821,NA,0.1876,0.4233,0.125,NA,0.137,NA,78.8286,97.1162,92.7355,NA,86.0302,NA,5.6623,-7.0038,0.343,NA,3.4762,NA,-7.5599,7.2736,5.588,NA,-0.0472,NA,8.1285,0.1723,0.7292,NA,0.3293,NA,1.4806,0.0139,0.1992,NA,0.0821,0.3228,0.6552,0.5149,0.5313,0.8366,0.7558,0.5777,23.3821,527,88.0446,12.8046,33,0.0626,115.603,191,0.3624,1.1255,162,182.333,BOS,3,0.1271,87.9597,0.0027,-0.1789,-0.0481,0.1271,88.1608,-6.3485,-0.1625,-0.0592,-0.0159,58.3313,59.2119,51.8526,135.6583,103.054,114.3895,0.1271,87.8984,-6.8685,1.2723,-0.0592,-0.0159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,LAD,R,621111,Walker Buehler,Walker Buehler,19374,26,26 - 26,2021,2021,16,4,2.4703,33,33,0,0,0,0,207.2,815,149,61,57,19,52,2,6,5,0,212,238,189,106,22,3152,1032,2120,123,13,12,3,9.1878,2.2536,4.0769,6.4575,0.8234,0.1968,0.9679,0.2471,0.8093,3.1556,1.2593,0.1989,0.4465,0.3546,0.1164,0.1005,0.0546,0.25,0.3472,0.63,51.999,207.2,51.999,5.546,44.3679,7.4343,-0.0668,1.9551,1.8883,3.2414,3.5719,3.8423,-11.078,14.9203,43.3231,4.5133,0.942,0.9019,0.8742,1.0788,33,33,3.373,0.7059,0.5174,95.3887,0.1447,85.0548,0.1574,91.748,0.132,80.1971,0.0485,91.5033,22.8549,5.8632,6.6163,2.2797,4.5989,1.4013,1.2858,1.3339,0.548,3.0058,0.3314,0.6864,0.4876,0.6,0.86240000000000006,0.7625,0.44,0.654,0.1158,0.1805,0.2963,0,0,0,60.3299,73.133,83.9321,0.2601,0.0638,0.1963,3.7279,3.7971,5.3306,-0.6853,210,201,134,95,283,167,545,0.3853,0.3688,0.2459,0.1743,0.5193,0.3064,102.5866,66.1237,155.1435,78.4634,67.0685,82.5984,74.8496,85.9545,111.9654,111.5865,71.9247,95.4827,102.5709,99.4996,73.3575,96.874,104.6713,98.3892,105.1738,101.185,95.4354,3.08,53.8996,55.3305,57.1903,NA,NA,NA,62.7129,58.4256,56.4761,52.0828,48.1892,53.0259,71.0788,65.01,61.9322,63.565,61.0433,61.0982,63.5551,58.5849,59.3028,-0.6939,3.2232,109.4265,108.7013,108.3311,NA,NA,NA,120.7071,102.5213,107.4051,105.3684,100.5179,97.8641,141.3298,112.7936,123.92,117.7766,103.5852,106.5809,120.1635,103.9425,108.7808,0,0,0,0.4451,0.1624,0.0742,0.1383,NA,0.0479,95.3478,91.5715,95.3192,84.867,NA,91.4709,-1.9956,2.9539,-7.8574,7.6265,NA,-7.673,10.4423,4.8407,7.8288,0.6311,NA,3.3241,18.5006,6.7011,4.1038,6.4104,NA,5.0779,1.3186,1.3088,1.7538,1.4703,NA,3.3629,0.2855,0.6699,0.4879,0.5258,0.8507,0.7607,0.5266,21.0821,0.0463,0.1323,0.4454,0.1602,0.0749,0.1409,91.3884,80.217,95.4537,91.7137,95.3466,84.9743,-7.5262,6.2654,-1.7749,3.3801,-7.7574,8.1713,2.17,-10.1573,9.4502,3.9469,6.683,-0.7262,4.8565,2.7791,17.8755,8.4511,4.3267,4.9235,3.3264,0.6665,1.2732,1.6735,1.8334,1.1089,0.2888,0.66,0.4883,0.5226,0.8497,0.7602,0.5374,21.0821,545,88.2486,11.0831,37,0.0679,114.359,201,0.3688,1.2819,162,207.667,LAD,22,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.143,53.0835,46.7419,111.4498,100.1724,106.6613,0.132,80.1358,5.9896,-8.4668,2.8193,0.6777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,- - -,R,453286,Max Scherzer,Max Scherzer,3137,36,36 - 36,2021,2021,15,4,2.4591,30,30,1,0,0,0,179.1,693,119,53,49,23,36,0,10,2,0,236,136,196,74,19,2821,950,1871,106,12,5,1,11.8439,1.8067,6.5556,5.9721,1.1543,0.1839,0.8643,0.2474,0.8434,2.9749,0.6939,0.1823,0.335,0.4828,0.0969,0.1173,0.0882,0.2,0.4257,-0.37,49.1402,179.1,49.1402,5.3657,42.9258,6.612,-0.1487,1.395,1.2463,2.8502,3.2359,4.3669,-8.6165,12.9834,38.9359,3.9831,0.9198,0.9304,0.8559,1.0408,29,30,4.165,0.5829,0.4679,94.347,0.1914,85.9167,0.0932,90.1331,0.0982,76.8881,0.1492,85.0309,19.8779,13.2394,-0.3511,-0.2362,5.8019,1.5059,2.4517,-0.1335,-0.0853,1.3781,0.3369,0.7196,0.5034,0.5158,0.7871,0.6845,0.435,0.6407,0.1588,0.157,0.3158,0,0,0,58.8872,68.9022,75.9418,0.3405,0.0519,0.2886,2.9017,2.6897,5.3197,-0.5158,161,143,107,70,199,142,411,0.3917,0.3479,0.2603,0.1703,0.4842,0.3455,132.2432,53.0106,249.4655,72.5662,94.0155,77.1834,66.8393,86.0499,116.6776,146.0872,58.5601,87.5088,76.9462,135.4618,85.6297,98.4846,98.7467,104.1792,102.763,94.349,107.6059,2.88,50.6395,56.8973,54.4524,52.3766,48.4952,51.8748,62.0781,60.6609,57.5226,NA,NA,NA,61.9254,55.2181,61.5512,50.2536,56.7896,48.9784,59.4563,58.4163,58.3688,-0.4307,3.618,89.5809,106.1143,103.4885,90.7692,95.3801,100.9214,121.0535,101.849,105.138,NA,NA,NA,114.8405,108.3764,113.8478,102.4673,100.1559,95.1476,110.4753,102.9754,105.2706,0,0,0,0.4667,0.0904,NA,0.1957,0.0982,0.1491,94.2978,90.2228,NA,85.8982,76.8627,84.9816,-7.021,-1.6515,NA,0.5735,6.8224,-9.4721,9.3227,5.1696,NA,2.8569,-4.6427,2.4261,20.0323,-1.8557,NA,15.3833,-0.0762,5.9259,1.5269,-0.7306,NA,2.797,-0.0276,1.4143,0.3017,0.683,0.5041,0.4447,0.7763,0.6831,0.5308,23.7334,0.1491,0.0982,0.4674,0.095,NA,0.1903,85.1356,76.9995,94.4543,90.2735,NA,85.9609,-8.68,7.7751,-6.061,-0.3466,NA,1.7131,0.9863,-6.1582,8.1642,3.9809,NA,1.3545,5.9259,-0.0762,19.709,0.9373,NA,12.9136,1.4143,-0.0276,1.4999,0.3511,NA,2.4138,0.3014,0.6763,0.5037,0.4436,0.7749,0.6836,0.5397,23.7334,411,87.923,19.2554,33,0.0803,113.262,141,0.3431,1.107,162,179.3333,2 Tms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,NYY,R,543037,Gerrit Cole,Gerrit Cole,13125,30,30 - 30,2021,2021,16,8,3.2261,30,30,2,1,0,0,181.1,726,151,69,65,24,41,0,2,5,1,243,189,178,72,17,2969,994,1975,99,12,1,1,12.0607,2.0349,5.9268,7.4945,1.1912,0.2211,1.0588,0.3053,0.7793,2.9219,1.0618,0.164,0.4305,0.4055,0.0955,0.1348,0.0635,1,0.4242,1.58,48.384,181.1,48.384,5.1861,41.4889,4.6827,-0.0445,-0.459,-0.5035,2.6717,2.9332,3.4322,-10.1388,13.571,27.0368,2.7163,0.9723,0.9455,0.8758,1.1919,28,30,2.8872,0.6429,0.4796,97.7275,0.2216,88.4438,NA,NA,0.157,83.4968,0.1418,89.8717,12.149,10.349,NA,-2.3303,5.8921,0.8532,1.5728,NA,-0.5001,1.3996,0.354,0.6758,0.4887,0.5745,0.7964,0.703,0.4187,0.668,0.1452,0.1758,0.321,0,0,0,76.1412,67.8297,68.7748,0.3347,0.0565,0.2782,2.9336,2.8141,4.9136,0.3042,162,169,109,82,220,138,440,0.3682,0.3841,0.2477,0.1864,0.5,0.3136,136.3472,62.3582,218.6514,88.7217,92.8577,90.8112,81.3755,104.6928,108.3507,145.2177,66.4153,80.0505,101.9086,108.8043,100.2576,91.6589,110.5501,98.7445,113.9922,97.0715,97.5759,3.1,59.9965,61.8325,59.3378,NA,NA,NA,76.0557,70.4302,62.9666,72.9364,72.8699,64.7111,55.8719,63.4644,49.8935,NA,NA,NA,69.8943,67.2161,61.2725,-1.1009,2.6126,83.7542,104.1629,104.1634,NA,NA,NA,141.0415,106.6217,117.0315,121.928,110.292,121.192,144.5173,102.461,114.5275,NA,NA,NA,128.4302,104.4628,113.7881,0,0,0,0.4712,NA,0.0084,0.222,NA,0.1418,97.6741,NA,97.664,88.3886,NA,89.839,-7.5139,NA,-10.2548,2.2608,NA,-9.6117,10.4911,NA,8.5704,0.5662,NA,6.0471,14.9783,NA,-1.1658,10.2308,NA,5.9869,1.0706,NA,-4.6633,1.5525,NA,1.4221,0.3213,0.652,0.4884,0.5297,0.7873,0.7034,0.5052,22.9206,0.1415,0.1567,0.473,NA,0.0071,0.2217,89.9362,83.549,97.7877,NA,97.451,88.4506,-9.1624,6.0664,-6.9663,NA,-9.309,3.0592,4.5831,-8.3614,9.4111,NA,6.7101,-0.7754,5.9458,-1.1508,15.7659,NA,-1.9123000000000001,10.2526,1.4157,-0.2475,1.1229,NA,-9.1063,1.5581,0.3289,0.6373,0.4882,0.5233,0.7912,0.7039,0.5165,22.9206,440,88.7265,12.4836,43,0.0977,114.119,170,0.3864,1.1193,162,181.333,NYY,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9239,54.9728,61.665,108.526,100.7847,111.3424,0.1566,83.4301,5.3081,-6.6932,-1.1576,-0.2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
