Season,team_name,Throws,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K_9,BB_9,K_BB,H_9,HR_9,AVG,WHIP,BABIP,LOB_pct,FIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,CFraming,Starting,Start_IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA_LI,Clutch,FB_pct1,FBv,CT_pct,CTv,CB_pct,CBv,CH_pct,CHv,XX_pct,wFB,wCT,wCB,wCH,wFB_C,wCT_C,wCB_C,wCH_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,HLD,SD,MD,ERA-,FIP-,xFIP-,K_pct,BB_pct,K-BB_pct,SIERA,kwERA,RS_9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,K_9+,BB_9+,K_BB+,H_9+,HR_9+,AVG+,WHIP+,BABIP+,LOB_pct+,K_pct+,BB_pct+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_stuff,sp_location,sp_pitching,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_FC_pct,pfx_SI_pct,pfx_KC_pct,pfx_CH_pct,pfx_vFA,pfx_vFC,pfx_vSI,pfx_vKC,pfx_vCH,pfx_FA-X,pfx_FC-X,pfx_SI-X,pfx_KC-X,pfx_CH-X,pfx_FA-Z,pfx_FC-Z,pfx_SI-Z,pfx_KC-Z,pfx_CH-Z,pfx_wFA,pfx_wFC,pfx_wSI,pfx_wKC,pfx_wCH,pfx_wFA_C,pfx_wFC_C,pfx_wSI_C,pfx_wKC_C,pfx_wCH_C,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_FC_pct,pi_SI_pct,pi_vCH,pi_vCU,pi_vFA,pi_vFC,pi_vSI,pi_CH-X,pi_CU-X,pi_FA-X,pi_FC-X,pi_SI-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_FC-Z,pi_SI-Z,pi_wCH,pi_wCU,pi_wFA,pi_wFC,pi_wSI,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wFC_C,pi_wSI_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TIP,team_name_abb,teamid,SL_pct,SLv,wSL,wSL_C,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_SL,pb_s_SL,pb_c_SL,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_SL,sp_l_SL,sp_p_SL,pfx_SL_pct,pfx_CU_pct,pfx_vSL,pfx_vCU,pfx_SL-X,pfx_CU-X,pfx_SL-Z,pfx_CU-Z,pfx_wSL,pfx_wCU,pfx_wSL_C,pfx_wCU_C,pi_SL_pct,pi_vSL,pi_SL-X,pi_SL-Z,pi_wSL,pi_wSL_C,SF_pct,SFv,wSF,wSF_C,pb_o_FS,pb_s_FS,pb_c_FS,sp_s_FS,sp_l_FS,sp_p_FS,pfx_FS_pct,pfx_vFS,pfx_FS-X,pfx_FS-Z,pfx_wFS,pfx_wFS_C,pi_FS_pct,pi_XX_pct,pi_vFS,pi_vXX,pi_FS-X,pi_XX-X,pi_FS-Z,pi_XX-Z,pi_wFS,pi_wXX,pi_wFS_C,pi_wXX_C,Relieving,Relief_IP,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,KN_pct,KNv,wKN,wKN_C,pfx_EP_pct,pfx_vEP,pfx_EP-X,pfx_EP-Z,pfx_wEP,pfx_wEP_C,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pi_KN_pct,pi_vKN,pi_KN-X,pi_KN-Z,pi_wKN,pi_wKN_C
2022,PHI,R,605400,Aaron Nola,Aaron Nola,16149,29,29 - 29,2022,2022,11,13,3.2488,32,32,2,1,0,0,205,807,168,75,74,19,29,1,9,2,0,235,230,193,105,12,3039,935,2104,104,12,6,3,10.3171,1.2732,8.1034,7.3756,0.8341,0.2185,0.961,0.2893,0.7302,2.5807,1.1917,0.1989,0.4356,0.3655,0.0622,0.0984,0.0522,0.5,0.3507,-0.22,55.716,205,55.716,6.3126,50.5008,5.5001,-0.8925,0.08,-0.8125,2.849,2.7696,2.4007,-10.7162,13.1169,25.814,2.661,0.8543,0.8727,0.8748,0.9336,30,32,3.4523,-0.6422,0.5242,92.5656,0.0652,86.8232,0.2652,78.6017,0.1454,85.9615,7e-4,25.7784,1.2346,7.8102,-6.2768,1.6182,0.6235,0.969,-1.4201,0.3702,0.6542,0.4929,0.6041,0.8475,0.7437,0.4321,0.7014,0.1264,0.1974,0.3238,0,0,0,79.8915,63.6583,69.8365,0.2912,0.0359,0.2553,2.8025,2.7922,4.5659,0.6681,228,170,136,93,282,159,534,0.427,0.3184,0.2547,0.1742,0.5281,0.2978,119.4916,40.2249,297.0581,88.3603,75.6534,90.4439,75.1261,99.1224,101.0551,128.7513,43.3421,98.9401,100.3347,100.1856,83.6226,104.5861,91.8799,103.8377,102.6907,100.0727,98.3656,2.74,55.892,52.073,59.0483,65.5934,50.5383,68.0061,64.4322,45.1979,70.3399,72.3212,64.1902,67.1513,52.4943,57.4026,58.7792,65.9331,51.8225,70.0821,-0.8816,2.6439,69.3225,107.225,99.8045,105.6238,110.4526,108.8407,104.8201,112.2112,107.3147,129.1113,108.7943,115.5373,107.4359,103.2131,100.6263,106.4685,109.3963,108.4623,0,0,0,0.334,0.0652,0.1882,0.2652,0.1474,92.7552,86.7773,92.1741,78.5612,85.9156,-8.1466,-0.2429,-10.442,7.5893,-9.2381,8.8053,4.0552,5.5268,-6.3281,2.0414,15.2085,2.0915,12.4622,8.0517,-6.1373,1.4984,1.0563,2.1787,0.999,-1.3699,0.3526,0.61240000000000006,0.4929,0.5538,0.8358,0.743,0.54,25.3342,0.1471,0.2652,0.3422,0.0652,0.1803,86.0629,78.7091,92.9222,86.9505,92.2991,-8.6244,8.2583,-7.44,0.5741,-9.6465,1.2108,-7.2029,8.0732,3.2266,4.7581,-6.2201,8.0517,15.2748,2.0915,12.4787,-1.3915,0.999,1.4687,1.0563,2.2771,0.3496,0.6169,0.4929,0.5538,0.8358,0.743,0.536,25.3342,534,87.6998,12.5453,38,0.0712,112.041,169,0.3165,1.2654,162,205,PHI,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,SFG,L,607074,Carlos Rodon,Carlos Rodón,16137,29,29 - 29,2022,2022,14,8,2.882,31,31,1,0,0,0,178,710,131,59,57,12,52,0,3,10,0,237,141,184,88,24,2985,1006,1979,87,13,4,1,11.9831,2.6292,4.5577,6.6236,0.6067,0.2,1.0281,0.2931,0.7506,2.2529,0.7663,0.2131,0.3414,0.4455,0.1304,0.0652,0.0922,0.25,0.4239,-0.51,54.255,178,54.255,6.1951,49.5607,5.2002,-0.9211,-0.0737,-0.9949,2.3813,2.9068,3.1778,-9.7419,12.9197,26.7665,2.8855,0.9575,0.9076,0.8763,0.9442,30,31,2.5515,0.7673,0.6117,95.5926,NA,NA,0.0583,79.8563,0.0198,84.7119,NA,23.8669,NA,1.8431,-1.2938,1.3071,NA,1.0592,-2.1929,0.3443,0.6983,0.4968,0.5761,0.8073,0.7161,0.4308,0.6155,0.141,0.1645,0.3055,0,0,0,74.085,59.7424,73.2208,0.3338,0.0732,0.2606,2.8262,2.7286,4.3989,0.6291,144,153,120,74,221,122,418,0.3453,0.3669,0.2878,0.1775,0.53,0.2926,138.788,83.0681,167.077,79.3511,55.0288,82.7993,80.3729,100.4185,103.8754,147.5867,88.3345,106.0107,78.6369,122.1096,55.3976,84.5876,105.8933,117.3282,104.637,100.4302,96.6521,2.64,47.8946,58.0112,45.9801,66.0356,62.653,58.7769,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7008,59.5899,56.7695,-0.7391,2.8576,72.7068,91.3424,93.3525,113.018,104.7709,106.9622,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.0602,103.1395,107.1055,0,0,0,0.6117,NA,NA,NA,0.0198,95.5438,NA,NA,NA,84.6373,3.9182,NA,NA,NA,8.4666,10.6957,NA,NA,NA,6.7366,24.4621,NA,NA,NA,-1.249,1.3397,NA,NA,NA,-2.117,0.3171,0.6747,0.4972,0.5617,0.784,0.7136,0.5035,23.5686,0.0198,0.0576,0.6117,NA,NA,84.4419,79.6721,95.46,NA,NA,8.1231,-3.4166,3.5151,NA,NA,5.2696,-8.1001,9.6614,NA,NA,-1.249,1.5066,24.8701,NA,NA,-2.117,0.876,1.362,NA,NA,0.3198,0.67,0.4972,0.569,0.7808,0.7136,0.5065,23.5686,418,89.0136,19.3971,27,0.0646,112.477,166,0.3971,1.0988,162,178,SFG,30,0.3102,85.4611,8.0883,0.8735,33.2079,46.1438,31.0282,57.0614,55.7955,51.36,92.432,91.316,95.2851,122.7841,102.7975,110.4492,0.3099,0.0586,85.3981,79.8566,-3.9079,-3.1185,-0.1788,-6.6453,9.8508,1.3965,1.065,0.798,0.3109,85.2782,-4.4743,-1.317,10.1156,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,HOU,R,434378,Justin Verlander,Justin Verlander,8700,39,39 - 39,2022,2022,18,4,1.7486,28,28,0,0,0,0,175,666,116,43,34,12,29,0,6,3,0,185,168,193,82,38,2607,820,1787,89,10,3,2,9.5143,1.4914,6.3793,5.9657,0.6171,0.1838,0.8286,0.2396,0.8048,2.4896,0.8705,0.1851,0.3792,0.4357,0.1969,0.0622,0.0595,0.6667,0.3393,-0.55,51.9492,175,51.9492,6.032,48.2559,7.0105,-0.9899,1.9684,0.9785,2.3799,3.2308,4.0368,-8.0396,12.0764,37.7065,4.0611,0.9413,0.9139,0.87,0.9553,28,28,4.6579,-0.3692,0.5044,95.0608,NA,NA,0.1883,79.0957,0.0242,86.3333,NA,26.9039,NA,8.007,0.3331,2.0459,NA,1.6308,0.5287,0.3689,0.7599,0.5351,0.6817,0.8504,0.7835,0.425,0.6201,0.1158,0.1496,0.2654,0,0,0,45.4234,63.4086,81.6223,0.2778,0.0435,0.2342,3.0868,3.0445,4.5771,-0.741,149,172,125,95,220,131,446,0.3341,0.3857,0.2803,0.213,0.4933,0.2937,112.9925,49.0335,230.4398,72.4698,57.3212,76.9462,66.1465,83.5873,110.4139,125.0288,54.2567,93.6777,89.5434,114.9857,56.4263,83.281,110.0804,112.7771,131.2736,92.0197,97.3595,2.66,52.1094,64.1842,38.3853,58.9968,57.3605,55.5684,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6294,48.3679,61.4584,-0.4155,3.3431,94.4587,96.4111,105.3651,118.5566,104.0217,106.6259,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.5609,107.1221,109.1694,0,0,0,0.5044,NA,NA,NA,0.0242,95.019,NA,NA,NA,86.246,-5.9568,NA,NA,NA,-9.2803,11.5494,NA,NA,NA,6.5563,27.6208,NA,NA,NA,0.3734,2.1004,NA,NA,NA,0.5926,0.3435,0.7111,0.5359,0.644,0.8423,0.7817,0.5232,24.76,0.0242,0.1883,0.5044,NA,NA,86.2544,79.1008,95.0989,NA,NA,-8.9284,3.8545,-5.4259,NA,NA,4.9136,-7.5879,10.104,NA,NA,0.3734,8.591,27.6208,NA,NA,0.5926,1.7497,2.1004,NA,NA,0.3331,0.7173,0.5359,0.6415,0.8399,0.7817,0.5278,24.76,446,87.8116,16.8822,28,0.0628,110.929,155,0.3475,1.0802,162,175,HOU,21,0.2831,87.4905,9.8563,1.3355,58.1779,37.2898,64.7196,56.0168,46.745,65.0805,107.8937,110.0486,112.9084,124.2419,111.571,111.4989,0.2835,0.188,87.4238,79.0259,1.6123,3.4172,3.357,-6.1044,9.8977,8.6808,1.3393,1.7716,0.2831,87.4804,2.2308,1.8317,9.9875,1.3533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,MIA,R,645261,Sandy Alcantara,Sandy Alcantara,18684,26,26 - 26,2022,2022,14,9,2.2828,32,32,6,1,0,0,228.2,886,174,67,58,16,50,1,9,3,0,207,328,188,98,22,3248,1017,2231,81,22,6,5,8.1472,1.9679,4.14,6.8484,0.6297,0.2104,0.9796,0.2616,0.7882,2.9856,1.7447,0.1596,0.5342,0.30620000000000003,0.117,0.0851,0.0671,0.8333,0.3081,-0.96,51.7628,228.2,51.7628,5.7546,46.0369,8.3354,1.0059,1.5749,2.5808,2.8864,3.2931,5.0832,-14.4215,19.5047,41.4682,4.4557,1.1329,1.0738,0.8712,1.09,26,32,4.0698,0.4172,0.5002,97.9261,NA,NA,0.0022,86,0.2772,91.8389,0.0015,7.6817,NA,0.1566,24.5231,0.473,NA,2.2365,2.7248,0.3785,0.725,0.5291,0.646,0.8543,0.7701,0.4346,0.6242,0.1216,0.1533,0.2749,0,0,0,56.181,76.4057,82.7517,0.2336,0.0564,0.1772,3.4171,3.7289,3.188,-0.7028,253,225,142,133,323,164,620,0.4081,0.3629,0.229,0.2145,0.521,0.2645,94.3605,62.1752,151.7651,82.0441,57.1143,87.1044,76.5814,89.6216,109.0835,103.2985,68.0646,79.4099,123.0446,83.9212,72.2919,99.956,104.7379,93.38,126.488,98.7231,87.3856,2.9,64.3011,55.977,60.4633,58.0169,55.5171,58.4859,65.7226,65.0409,55.0591,NA,NA,NA,NA,NA,NA,64.865,58.1951,62.1786,-0.8134,2.7462,129.9384,105.2479,110.4547,109.3765,105.9972,102.3111,111.08,103.6392,104.4582,NA,NA,NA,NA,NA,NA,120.316,105.1759,107.3115,0,0,0,0.2518,NA,0.2482,NA,0.2768,97.955,NA,97.8015,NA,91.7885,-7.5772,NA,-10.6778,NA,-10.1546,8.1556,NA,4.6892,NA,2.63,-0.3783,NA,9.6984,NA,24.7931,-0.0462,NA,1.2033,NA,2.7579,0.3407,0.6899,0.5289,0.5765,0.8485,0.7678,0.5391,20.8076,0.2771,6e-4,0.2478,NA,0.2518,91.7483,84.087,97.9584,NA,97.7675,-9.4668,2.0775,-6.7351,NA,-9.9897,1.4745,-2.898,7.3112,NA,3.7111,24.6017,-0.0639,-1.7168,NA,10.9865,2.7335,-3.1935,-0.2133,NA,1.3431,0.3529,0.6857,0.5286,0.597,0.8469,0.7682,0.528,20.8076,620,87.8477,5.5465,32,0.0516,114.765,239,0.3855,1.4115,162,228.667,MIA,20,0.2205,89.9972,3.3762,0.4715,20,59.1973,20,61.0007,49.7184,62.1302,132.0182,81.5455,89.4727,130.9109,106.2298,112.5615,0.2198,0.0034,89.9864,86.1636,-0.5077,0.9745,2.326,-1.4364,3.4322,0.1173,0.4807,1.0666,0.2226,89.8775,0.2479,1.236,3.6134,0.4998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,TOR,R,592332,Kevin Gausman,Kevin Gausman,14107,31,31 - 31,2022,2022,12,10,3.3492,31,31,0,0,0,0,174.2,725,188,72,65,15,28,0,1,2,2,205,191,176,120,13,2783,830,1953,111,19,4,0,10.563,1.4427,7.3214,9.687,0.7729,0.2701,1.2366,0.3634,0.7398,2.3796,1.0852,0.2464,0.3922,0.3614,0.0739,0.0852,0.0995,0,0.3421,0.23,49.6908,174.2,49.6908,5.6741,45.3931,3.2262,0.6829,-3.1307,-2.4479,3.0717,2.7549,1.0547,-11.6396,12.6943,12.3188,1.3167,0.9525,0.8963,0.8712,0.9522,31,31,0.8304,0.277,0.488,95.0169,NA,NA,NA,NA,0.0093,85.6154,NA,0.6284,NA,NA,-1.5862,0.0463,NA,NA,-6.1008,0.427,0.7369,0.557,0.5841,0.8314,0.7213,0.4193,0.68,0.1552,0.143,0.2982,0,0,0,87.4753,58.6458,69.3667,0.2828,0.0386,0.2441,2.9381,2.9257,5.7195,0.9696,180,168,143,78,264,149,491,0.3666,0.3422,0.2912,0.1589,0.5377,0.3035,125.4466,47.433,264.4719,117.675,71.7881,113.0595,98.7234,126.7756,101.4996,127.2707,48.1227,124.7035,92.6046,95.3837,77.3457,91.387200000000007,97.6662,117.1926,97.9043,100.3034,100.5881,3.34,69.6862,53.5016,71.4403,68.3715,52.3585,71.3545,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.572,59.8581,66.49,-0.9862,2.4871,84.1077,117.8615,107.2577,111.4151,108.4142,108.6675,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.2824,106.693,109.4528,0,0,0,0.488,NA,NA,NA,0.0187,94.9507,NA,NA,NA,84.4615,-6.6889,NA,NA,NA,-5.4604,10.3433,NA,NA,NA,4.375,1.3619,NA,NA,NA,-1.0578,0.1003,NA,NA,NA,-2.0343,0.3941,0.7197,0.5573,0.532,0.8237,0.7208,0.5013,25.261,0.005,NA,0.488,NA,NA,85.3871,NA,94.9404,NA,NA,-6.8185,NA,-5.9987,NA,NA,6.1428,NA,9.006,NA,NA,-0.3001,NA,1.1712,NA,NA,-2.1432,NA,0.0862,NA,NA,0.3971,0.7172,0.5573,0.5272,0.8268,0.7202,0.5005,25.261,491,88.9988,12.1617,40,0.0815,116.583,189,0.3849,1.0782,162,174.667,TOR,14,0.1423,84.4596,-4.3529,-1.0992,NA,NA,NA,40.9983,48.7327,41.6755,NA,NA,NA,89.3017,94.6329,99.2309,0.1452,NA,84.4198,NA,-0.2356,NA,2.2763,NA,-4.1738,NA,-1.0331,NA,0.143,84.3314,0.6418,0.7084,-4.2398,-1.0653,0.3604,85.2493,9.1662,0.9139,67.2583,61.7657,64.4608,116.1819,108.7503,115.0743,0.3482,85.2431,-9.3609000000000009,3.2183,9.3011,0.9599,0.3636,4e-4,85.1797,85.7745,-8.4871,3.5662,1.5965,11.5272,8.6733,-0.0274,0.857,-2.7413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,LAA,R,660271,Shohei Ohtani,Shohei Ohtani,19755,27,27 - 27,2022,2022,15,9,2.3313,28,28,0,0,0,0,166,660,124,45,43,14,44,0,2,14,0,219,165,151,78,18,2629,905,1724,79,5,0,0,11.8735,2.3855,4.9773,6.7229,0.759,0.202,1.012,0.2887,0.8311,2.4016,1.0927,0.198,0.4188,0.3832,0.1192,0.0927,0.0303,0,0.4197,-0.15,48.589,166,48.589,5.5985,44.7881,6.1689,0.573,-0.0026,0.5704,2.6034,2.6518,3.4058,-9.0433,12.4492,33.3344,3.5222,0.998,0.9594,0.8574,0.8745,28,28,3.2926,0.1202,0.3134,97.2718,0.0856,90.8444,0.0913,77.9958,NA,NA,NA,0.3662,4.0738,-1.5524,NA,0.0444,1.8106,-0.6468,NA,0.3265,0.6884,0.4873,0.4822,0.8184,0.6932,0.4443,0.6061,0.1495,0.1662,0.3157,0,0,0,58.9407,58.8112,66.7127,0.3318,0.0667,0.2652,2.7332,2.6735,4.2831,-0.0703,157,130,107,80,217,97,395,0.3985,0.3299,0.2716,0.203,0.5508,0.2462,141.0107,78.4292,179.794,81.6678,70.5005,84.5302,80.7939,100.7081,114.0288,149.3526,83.0689,100.1901,98.8817,101.1512,84.1412,99.334,94.1811,109.2781,125.136,102.744,81.6051,2.68,NA,NA,NA,56.6309,61.7923,49.6647,47.0657,72.1908,35.9704,NA,NA,NA,62.1034,63.3967,53.7928,63.7549,68.277,52.7102,-0.7426,2.8525,NA,NA,NA,116.4814,95.2342,99.5262,109.3381,96.7381,101.2186,NA,NA,NA,100.0445,97.3034,98.6639,125.6666,97.8318,107.5181,0,0,0,0.2758,0.0905,0.0369,NA,NA,97.2586,90.4744,97.1608,NA,NA,-2.6505,1.4061,-9.8875,NA,NA,8.5774,3.0897,4.2842,NA,NA,-0.2429,1.6436,0.7707,NA,NA,-0.0335,0.6906,0.7946,NA,NA,0.2949,0.6512,0.4876,0.382,0.811,0.6919,0.5409,26.6037,0.0027,0.0879,0.2765,0.0879,0.0369,91.9199,77.884,97.3578,90.4814,97.1559,-7.9114,6.2761,-1.9961,2.1696,-9.3431,1.5454,-8.7072,7.5442,2.3992,2.8245,-0.1092,-1.8595,0.0082,2.0177,0.7707,-1.5599,-0.805,0.0011,0.8734,0.7946,0.2948,0.6488,0.488,0.3864,0.8077,0.6921,0.5458,26.6037,395,87.1262,14.4983,25,0.0633,113.334,131,0.3316,1.0247,162,166,LAA,1,0.3903,85.3626,23.4733,2.2878,42.9787,52.1137,45.5452,74.2706,69.5355,62.2347,94.7445,92.1661,98.2899,142.9484,99.3351,115.5967,0.3906,0.0863,85.2979,77.6969,7.0322,5.7341,2.7288,-7.6521,26.5831,-1.4667,2.5884,-0.6461,0.3929,85.35,7.7622,1.5793,27.0533,2.6189,0.1194,89.328,2.9843,0.9504,53.0314,56.4385,42.7875,136.9241,103.7822,114.8654,0.1198,89.2854,-3.6951,2.0148,3.0758,0.9765,0.1153,NA,89.2848,NA,-3.0889,NA,0.5306,NA,2.8834,NA,0.9516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,ATL,L,608331,Max Fried,Max Fried,13743,28,28 - 28,2022,2022,14,7,2.4766,30,30,0,0,0,0,185.1,733,156,55,51,12,32,2,4,9,0,170,266,154,100,14,2818,981,1837,86,16,7,3,8.2554,1.554,5.3125,7.5756,0.5827,0.2238,1.0144,0.2796,0.782,2.7024,1.7273,0.1923,0.5115,0.2962,0.0909,0.0779,0.0602,0.4286,0.292,1.63,44.7211,185.1,44.7211,4.9663,39.7301,6.3547,0.877,0.5115,1.3885,2.9976,3.0907,4.2953,-10.5523,14.8476,40.015,3.9794,1.0573,0.9856,0.873,1.3564,30,30,3.972,0.0907,0.4599,93.929,NA,NA,0.2158,74.3059,0.1398,86.5914,0.0018,13.2273,NA,8.7079,6.8343,1.0206,NA,1.4322,1.7346,0.368,0.7006,0.4954,0.6359,0.8611,0.7579,0.3829,0.6153,0.1199,0.1547,0.2747,0,0,0,60.3623,69.2106,77.7595,0.2319,0.0437,0.1883,3.3083,3.5961,4.1763,-0.2257,209,183,135,105,293,129,527,0.3966,0.3472,0.2562,0.1992,0.556,0.2448,95.6136,49.0962,194.7469,90.7556,52.8515,92.6592,79.3019,95.7961,108.2171,102.5421,52.654,95.6783,117.8245,81.1707,66.1894,97.144,100.2198,104.4433,117.4811,105.3574,80.8661,2.85,56.5714,54.7613,51.0263,51.2705,48.881,46.0499,55.1947,54.7434,54.8033,NA,NA,NA,NA,NA,NA,54.5118,51.2625,51.624,-0.1527,3.7373,86.6407,102.7548,104.7457,88.1602,97.6398,96.8743,83.0601,106.8694,98.3515,NA,NA,NA,NA,NA,NA,95.6659,100.5059,102.0042,0,0,0,0.3254,NA,0.1324,NA,0.1405,93.9022,NA,93.6158,NA,86.5346,1.4281,NA,6.5145,NA,7.6034,7.2736,NA,5.9202,NA,2.5502,6.7682,NA,5.8889,NA,7.2204,0.7381,NA,1.5788,NA,1.8233,0.3356,0.6716,0.4954,0.5847,0.8544,0.7586,0.4755,24.2714,0.1384,0.2147,0.3204,NA,0.1402,86.4928,74.2208,93.9808,NA,93.5154,7.4095,-5.5121,0.8874,NA,6.2283,1.477,-10.8504,6.4228,NA,4.7909,6.9242,8.5012,6.9767,NA,6.1828,1.7754,1.4052,0.7726,NA,1.5653,0.3392,0.6674,0.4957,0.588,0.854,0.7588,0.4769,24.2714,527,86.2156,7.5593,21,0.0398,112.724,168,0.3188,1.144,162,185.333,ATL,16,0.1845,87.3788,3.4108,0.6559,57.8094,61.3302,52.1876,57.0896,46.2761,61.4679,108.9456,101.7451,107.7758,109.1647,97.8847,104.8239,0.1859,0.2158,87.3429,74.2553,-1.6207,-5.0656,0.7297,-9.5214,4.0645,8.6512,0.7757,1.4229,0.1859,87.2315,-2.2219,-0.3158,3.9346,0.7509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-4,NA,91.3744,NA,-10.7696,NA,7.8341,NA,0.0736,NA,7.3618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
